,client_id,data_de_desembolso,limite,juros_am,retencao,default_60d,default_mar,limite_binado
3154,6671699,2019-10-28,18600.0,4.99,26.0,0,0,5
3155,6672fce,2019-10-28,20700.0,3.59,23.1,0,0,5
3156,6676fc0,2019-10-07,34500.0,2.89,16.7,0,0,6
3157,66782ad,2019-10-01,20700.0,1.89,3.5,0,0,5
3158,667c07a,2019-10-28,14400.0,4.99,26.5,0,0,4
3159,6686b44,2019-09-04,11000.0,4.29,34.2,0,0,4
3160,668a02a,2019-09-25,55000.0,1.89,16.1,0,1,6
3161,668f757,2019-09-20,5500.0,4.99,15.1,0,0,3
3162,6692642,2019-10-30,2800.0,6.39,19.8,0,0,2
3163,669a815,2019-10-28,11800.0,4.99,19.2,0,0,4
3164,669de4e,2019-10-28,2800.0,6.39,23.5,0,0,2
3165,66a3b57,2019-09-20,36500.0,2.89,20.0,1,1,6
3166,66a92c8,2019-09-25,21800.0,3.59,19.8,0,0,5
3167,66ab179,2019-10-31,8300.0,6.39,27.8,0,0,4
3168,66ba302,2019-10-31,62900.0,1.89,18.4,0,0,6
3169,66bae09,2019-10-24,13800.0,3.59,16.0,0,0,4
3170,66bd326,2019-09-23,8300.0,2.89,9.5,0,0,4
3171,66bfb59,2019-10-28,10000.0,4.99,24.0,0,0,4
3172,66e24e4,2019-09-18,33100.0,2.89,22.0,0,0,6
3173,66e25cf,2019-10-10,17900.0,3.59,32.8,0,1,5
3174,66e5f7b,2019-10-10,14100.0,4.99,16.4,1,0,4
3175,6701bc3,2019-10-28,4400.0,6.39,20.9,0,0,3
3176,6709fc7,2019-10-31,7500.0,5.69,17.4,0,0,3
3177,671978f,2019-09-23,10200.0,4.99,14.2,1,0,4
3178,67213f0,2019-10-31,6300.0,6.39,18.1,0,1,3
3179,672bb04,2019-10-07,9000.0,4.99,30.7,0,0,4
3180,672ce99,2019-10-28,8100.0,6.39,22.0,0,0,4
3181,672cfd2,2019-09-10,11000.0,3.59,17.0,0,0,4
3182,6730276,2019-10-17,2600.0,6.39,20.1,0,0,2
3183,6744877,2019-10-31,45500.0,2.89,21.3,0,0,6
3184,674867a,2019-10-28,4100.0,6.39,16.4,0,0,3
3185,6754ed9,2019-09-02,11300.0,4.29,23.4,0,0,4
3186,676597b,2019-10-07,5700.0,4.99,23.1,1,1,3
3187,676b357,2019-10-17,3900.0,5.69,14.7,0,0,2
3188,6777ffe,2019-10-18,11300.0,5.69,19.0,1,1,4
3189,677eace,2019-09-25,41700.0,2.89,19.1,0,0,6
3190,67892eb,2019-09-19,16300.0,4.29,22.1,1,1,5
3191,6794f06,2019-10-17,1200.0,6.39,15.2,0,0,1
3192,67a4338,2019-10-08,13300.0,4.29,32.5,0,1,4
3193,67ca5f4,2019-10-24,1500.0,6.39,24.7,1,1,1
3194,67cf1aa,2019-10-08,2800.0,6.39,13.0,0,0,2
3195,67cfd11,2019-10-07,16600.0,4.29,21.0,1,1,5
3196,67d1eda,2019-10-07,6100.0,6.39,18.6,0,1,3
3197,67d9a5a,2019-09-25,20500.0,3.59,16.3,0,0,5
3198,67ded10,2019-10-23,11300.0,6.39,19.8,0,0,4
3199,67dedbc,2019-10-28,6900.0,6.39,14.3,0,0,3
3200,67e5d91,2019-10-07,28400.0,2.89,21.3,0,0,5
3201,67eb1e2,2019-10-21,24800.0,3.59,16.9,1,1,5
3202,67fb6d2,2019-10-28,1300.0,6.39,16.3,0,0,1
3203,67fca5e,2019-10-23,3800.0,6.39,21.1,0,1,2
3204,680204a,2019-10-16,11900.0,6.39,23.3,0,0,4
3205,680ad05,2019-09-11,69000.0,1.89,12.6,0,0,7
3206,682447a,2019-10-28,3800.0,6.39,32.1,0,1,2
3207,6824816,2019-09-25,60500.0,1.89,20.9,0,0,6
3208,682e688,2019-10-31,37800.0,3.59,16.7,0,0,6
3209,68342d9,2019-10-31,37900.0,3.59,13.6,0,0,6
3210,684049f,2019-09-03,30400.0,2.89,31.3,0,0,5
3211,6846c22,2019-10-25,29000.0,2.89,21.7,0,0,5
3212,684a342,2019-10-28,4400.0,6.39,25.9,1,0,3
3213,685baf2,2019-10-28,13500.0,4.99,37.7,0,0,4
3214,685eaf2,2019-09-20,44000.0,2.89,16.6,0,0,6
3215,6875ce9,2019-09-12,69000.0,1.89,24.7,0,0,7
3216,6876611,2019-09-03,23500.0,2.89,19.0,0,0,5
3217,6878640,2019-10-24,8300.0,6.39,20.0,0,0,4
3218,687989b,2019-10-07,4700.0,6.39,28.1,0,0,3
3219,687ea24,2019-09-10,25500.0,2.89,24.3,0,0,5
3220,688f131,2019-10-31,17900.0,3.59,18.3,0,0,5
3221,6892457,2019-10-16,6900.0,4.99,11.9,0,0,3
3222,689a6d4,2019-10-23,23100.0,2.89,18.5,0,0,5
3223,689a874,2019-09-30,27400.0,2.89,27.3,0,0,5
3224,68a31a9,2019-10-02,3600.0,6.39,9.9,0,0,2
3225,68a55ae,2019-10-28,17900.0,4.29,15.3,0,0,5
3226,68a97c8,2019-09-20,36100.0,2.89,26.7,1,0,6
3227,68aabef,2019-10-16,3600.0,6.39,20.9,0,1,2
3228,68b82db,2019-10-21,2800.0,6.39,14.5,1,1,2
3229,68bcff2,2019-10-31,3600.0,6.39,29.0,0,0,2
3230,68c5c50,2019-10-11,15200.0,6.39,15.8,1,1,4
3231,68c7d0b,2019-10-30,8800.0,6.39,11.9,0,0,4
3232,68c9f41,2019-09-09,13800.0,2.89,13.3,0,0,4
3233,68cba3c,2019-09-30,1400.0,6.39,1.2,0,0,1
3234,68d461f,2019-10-30,14800.0,4.99,23.2,0,0,4
3235,68dc13a,2019-10-09,7600.0,6.39,16.9,0,0,3
3236,68e1331,2019-10-24,11000.0,3.59,16.1,0,0,4
3237,68e1788,2019-10-24,5800.0,5.69,29.3,0,0,3
3238,68f34ef,2019-09-26,40000.0,2.89,35.4,0,0,6
3239,68f69c8,2019-10-15,17900.0,3.59,26.0,0,0,5
3240,68f8b17,2019-10-30,3900.0,6.39,17.3,0,0,2
3241,68ff599,2019-09-20,13100.0,4.99,23.5,0,0,4
3242,690742e,2019-09-25,49700.0,2.89,8.4,0,0,6
3243,6907499,2019-09-09,16800.0,3.59,27.6,0,1,5
3244,690b3fa,2019-10-07,9000.0,6.39,15.1,0,0,4
3245,690d3eb,2019-10-15,33100.0,2.89,18.2,0,0,6
3246,6912621,2019-09-30,9700.0,6.39,14.7,0,0,4
3247,691b6a3,2019-10-07,22500.0,3.59,14.0,0,0,5
3248,691eae6,2019-10-28,4100.0,6.39,17.8,0,0,3
3249,691f0b5,2019-10-24,2700.0,5.69,24.9,0,0,2
3250,6925339,2019-10-28,2100.0,6.39,14.9,0,0,2
3251,692e464,2019-10-02,9000.0,4.99,15.8,0,0,4
3252,6932151,2019-09-26,12400.0,4.29,23.9,0,0,4
3253,6937e0b,2019-10-31,22100.0,2.89,16.8,0,0,5
3254,693b1d1,2019-10-07,10300.0,4.99,15.9,0,0,4
3255,69401ad,2019-10-21,53800.0,3.59,10.3,0,0,6
3256,694b705,2019-10-23,34500.0,2.89,16.5,1,0,6
3257,694b9b2,2019-10-16,14700.0,4.29,14.3,0,0,4
3258,6959f57,2019-10-01,48300.0,1.89,8.5,0,0,6
3259,6962119,2019-10-08,27300.0,2.89,26.8,1,1,5
3260,696f180,2019-10-29,27600.0,3.59,14.1,1,1,5
3261,6972a8b,2019-09-30,12500.0,4.99,22.4,0,0,4
3262,69778d5,2019-09-20,2800.0,3.59,2.3,0,0,2
3263,697b18f,2019-09-18,29100.0,2.89,22.0,0,0,5
3264,6982c0e,2019-10-28,4300.0,6.39,37.5,0,1,3
3265,69850ec,2019-10-21,7200.0,6.39,23.2,0,0,3
3266,69883c2,2019-09-26,23300.0,2.89,22.5,1,1,5
3267,6996314,2019-09-06,29000.0,2.89,20.5,0,0,5
3268,699c22e,2019-10-21,14600.0,4.99,22.5,0,0,4
3269,699e79a,2019-10-07,20200.0,3.59,26.8,0,0,5
3270,69a0d87,2019-10-30,4500.0,4.99,7.9,1,0,3
3271,69a39f1,2019-10-31,5900.0,6.39,21.1,0,0,3
3272,69a68fb,2019-09-25,69000.0,2.19,10.2,0,0,7
3273,69abc36,2019-10-11,19300.0,4.29,14.5,1,0,5
3274,69ae539,2019-10-28,3000.0,6.39,36.8,0,1,2
3275,69af399,2019-10-16,10600.0,6.39,17.1,0,0,4
3276,69b0b7b,2019-09-25,62100.0,1.89,12.6,1,1,6
3277,69b918a,2019-10-30,12400.0,4.99,26.6,0,0,4
3278,69d8d31,2019-10-17,5400.0,6.39,19.2,1,1,3
3279,69dc7a7,2019-10-08,26200.0,2.89,11.4,0,0,5
3280,69edf8e,2019-09-02,20700.0,2.89,8.7,0,0,5
3281,69f4588,2019-10-31,41400.0,1.89,5.3,0,0,6
3282,69fab9e,2019-10-31,37100.0,2.89,21.2,0,0,6
3283,6a04917,2019-09-03,20700.0,2.89,8.9,0,0,5
3284,6a080a7,2019-09-25,27600.0,2.89,21.2,0,0,5
3285,6a0cb6e,2019-10-30,27600.0,3.59,17.3,1,1,5
3286,6a1e7b6,2019-09-25,4400.0,6.39,35.3,1,0,3
3287,6a31da2,2019-09-10,4100.0,3.59,3.5,0,0,3
3288,6a323e7,2019-10-11,13800.0,3.59,19.6,1,0,4
3289,6a35af0,2019-10-29,17700.0,3.59,19.4,0,0,5
3290,6a390f8,2019-10-07,2800.0,6.39,14.5,0,0,2
3291,6a490f7,2019-10-11,4400.0,6.39,18.1,0,0,3
3292,6a4e824,2019-10-16,3900.0,6.39,20.3,1,1,2
3293,6a530bb,2019-10-07,13800.0,3.59,12.6,0,0,4
3294,6a58367,2019-10-28,3100.0,6.39,20.3,0,1,2
3295,6a5dd71,2019-10-30,13200.0,6.39,7.0,0,0,4
3296,6a6419a,2019-09-20,20700.0,2.89,9.8,0,0,5
3297,6a6b1de,2019-10-16,6100.0,6.39,15.5,0,0,3
3298,6a6dfbe,2019-10-31,6000.0,6.39,19.1,0,0,3
3299,6a708b8,2019-09-26,24800.0,2.89,9.1,0,0,5
3300,6a72051,2019-10-16,3400.0,6.39,20.0,0,0,2
3301,6a7511e,2019-10-21,5500.0,6.39,15.0,0,0,3
3302,6a76981,2019-10-15,17900.0,4.29,13.8,0,0,5
3303,6a8e01f,2019-09-09,13800.0,3.59,20.3,1,1,4
3304,6a9ae77,2019-10-31,6900.0,4.99,13.8,0,0,3
3305,6a9d578,2019-10-28,50000.0,3.59,36.1,1,1,6
3306,6aa3a3d,2019-10-07,8600.0,6.39,14.2,0,0,4
3307,6abdd61,2019-10-02,6900.0,4.99,9.8,0,0,3
3308,6ac6ceb,2019-10-07,69000.0,1.89,10.7,0,0,7
3309,6ad2b4d,2019-10-31,9700.0,4.99,27.5,0,0,4
3310,6ad601d,2019-10-10,29000.0,2.89,26.0,0,0,5
3311,6ae6d16,2019-10-23,27600.0,2.89,18.6,0,0,5
3312,6aed6de,2019-09-25,47900.0,2.89,21.4,0,0,6
3313,6aee94e,2019-10-31,4600.0,5.69,18.4,0,1,3
3314,6af1da9,2019-10-17,6200.0,6.39,15.0,0,0,3
3315,6afa4d9,2019-10-07,6200.0,4.99,16.8,0,0,3
3316,6afaf87,2019-10-02,4100.0,6.39,13.6,0,0,3
3317,6b0e9b2,2019-10-16,5500.0,5.69,25.9,1,1,3
3318,6b10fa8,2019-10-28,3300.0,6.39,21.4,0,0,2
3319,6b14371,2019-10-30,10100.0,6.39,19.9,0,0,4
3320,6b20e51,2019-10-28,41400.0,3.59,15.4,0,1,6
3321,6b24d64,2019-09-26,46800.0,2.89,27.5,0,0,6
3322,6b33d20,2019-10-30,55200.0,1.89,15.4,0,0,6
3323,6b35ba6,2019-10-01,69000.0,1.89,16.7,0,0,7
3324,6b3b738,2019-10-28,9700.0,6.39,25.8,0,0,4
3325,6b3fde0,2019-10-11,42800.0,2.89,21.1,0,0,6
3326,6b4eaeb,2019-10-28,800.0,6.39,14.9,0,0,1
3327,6b54aff,2019-09-13,35900.0,2.19,20.1,0,0,6
3328,6b54b34,2019-10-21,3300.0,5.69,19.4,0,1,2
3329,6b638b8,2019-09-03,9600.0,4.99,24.3,0,0,4
3330,6b65ad2,2019-10-16,30000.0,2.89,20.4,0,0,5
3331,6b69b9f,2019-09-18,6900.0,4.99,21.9,1,0,3
3332,6b72597,2019-09-26,16600.0,3.59,25.4,0,0,5
3333,6b793cc,2019-09-16,15700.0,4.99,31.8,0,0,4
3334,6b7d352,2019-09-11,69000.0,1.89,6.5,0,0,7
3335,6b89ab4,2019-10-30,5300.0,6.39,18.4,0,0,3
3336,6b8b074,2019-10-16,18100.0,4.29,13.4,0,0,5
3337,6b8baae,2019-09-20,69000.0,1.89,17.9,0,0,7
3338,6b8df75,2019-10-17,37900.0,2.89,22.3,0,0,6
3339,6b9271c,2019-10-31,13600.0,6.39,19.9,0,1,4
3340,6ba7014,2019-10-07,1200.0,4.99,2.4,1,1,1
3341,6bb0f4b,2019-10-31,24200.0,4.99,12.4,0,0,5
3342,6bbb48d,2019-10-16,4400.0,5.69,28.8,1,1,3
3343,6bc48d9,2019-10-28,700.0,6.39,22.4,0,0,1
3344,6bc4ea3,2019-10-31,4600.0,6.39,10.1,0,0,3
3345,6bd301d,2019-10-02,8100.0,6.39,17.3,0,0,4
3346,6bdc0af,2019-10-31,1200.0,6.39,14.2,0,0,1
3347,6be1ad0,2019-10-02,8100.0,6.39,15.1,0,0,4
3348,6be438f,2019-09-16,10200.0,4.99,20.4,0,0,4
3349,6be979a,2019-10-30,27600.0,2.89,20.1,0,0,5
3350,6bef361,2019-09-20,13800.0,3.59,22.1,0,0,4
3351,6bfc400,2019-10-07,8000.0,6.39,14.2,0,0,4
3352,6bfd6be,2019-10-07,16600.0,3.59,28.6,0,0,5
3353,6c05020,2019-09-20,8300.0,2.89,8.1,0,0,4
3354,6c0a196,2019-10-23,9700.0,6.39,20.8,0,0,4
3355,6c1090f,2019-10-25,89700.0,2.49,8.1,0,1,7
3356,6c2659b,2019-09-10,16400.0,4.99,21.0,0,0,5
3357,6c31ca2,2019-10-31,12400.0,4.99,31.1,0,0,4
3358,6c37259,2019-09-10,27600.0,1.89,12.6,0,0,5
3359,6c48045,2019-10-28,2500.0,6.39,19.3,0,0,2
3360,6c5d425,2019-09-11,12100.0,4.99,23.8,1,0,4
3361,6c637cb,2019-10-07,28600.0,3.59,14.5,0,0,5
3362,6c6f225,2019-10-17,34500.0,2.89,14.5,0,0,6
3363,6c711e9,2019-10-11,23500.0,2.89,21.4,0,0,5
3364,6c732a4,2019-10-28,10800.0,4.99,12.9,0,0,4
3365,6c7cdc8,2019-10-30,10300.0,6.39,25.4,0,0,4
3366,6c99424,2019-09-02,55200.0,2.19,22.7,0,0,6
3367,6ca5c93,2019-10-30,14500.0,4.99,25.9,0,0,4
3368,6ca608e,2019-10-08,3400.0,6.39,12.8,0,0,2
3369,6cb4cdb,2019-09-02,22100.0,2.89,18.6,0,0,5
3370,6cbee31,2019-09-06,42800.0,2.19,29.7,0,0,6
3371,6cc49e1,2019-09-05,11000.0,3.59,14.1,0,0,4
3372,6cc92f4,2019-10-21,27600.0,1.89,5.8,0,0,5
3373,6cd0d66,2019-10-30,4200.0,6.39,19.6,0,0,3
3374,6cd681e,2019-09-30,69000.0,1.89,2.0,0,0,7
3375,6ce8ce6,2019-10-28,13800.0,2.89,8.3,0,0,4
3376,6cf438e,2019-10-28,35200.0,3.59,25.7,0,0,6
3377,6cf6f59,2019-10-08,16600.0,4.29,15.2,1,0,5
3378,6cfbb8f,2019-09-23,16100.0,4.99,25.2,1,0,5
3379,6cfcb1f,2019-09-20,15600.0,4.99,22.8,0,0,4
3380,6cfe008,2019-10-28,2700.0,6.39,27.5,0,1,2
3381,6cff0b4,2019-10-28,1600.0,6.39,27.5,0,0,1
3382,6d018ac,2019-10-23,2100.0,6.39,11.6,0,0,2
3383,6d0e678,2019-09-03,8100.0,4.99,22.2,1,0,4
3384,6d12009,2019-10-17,19900.0,4.29,12.5,0,0,5
3385,6d1400e,2019-09-30,7600.0,4.99,21.3,0,0,3
3386,6d17985,2019-10-28,12400.0,4.99,33.9,0,0,4
3387,6d17c85,2019-10-08,7400.0,4.99,31.7,0,0,3
3388,6d1c554,2019-10-31,4800.0,6.39,32.0,0,0,3
3389,6d1d578,2019-10-10,13800.0,4.99,23.3,0,0,4
3390,6d22105,2019-10-07,6200.0,4.99,12.4,0,0,3
3391,6d2a0e2,2019-10-28,29800.0,3.59,21.5,0,0,5
3392,6d39465,2019-10-07,13300.0,4.99,16.0,0,0,4
3393,6d3a3d7,2019-10-31,2700.0,6.39,21.2,0,1,2
3394,6d4d75f,2019-10-09,10400.0,4.99,14.2,0,0,4
3395,6d54477,2019-10-07,3900.0,6.39,16.1,1,1,2
3396,6d554c0,2019-10-11,20700.0,2.89,17.1,0,0,5
3397,6d55761,2019-10-31,27600.0,1.89,8.9,1,1,5
3398,6d5ba63,2019-10-28,48300.0,2.89,16.3,0,0,6
3399,6d6d526,2019-09-12,58400.0,1.89,24.3,0,0,6
3400,6d77d88,2019-10-02,20700.0,3.59,13.6,1,1,5
3401,6d781e6,2019-10-07,31100.0,2.89,13.5,0,0,5
3402,6d799ca,2019-10-31,20700.0,3.59,21.4,0,0,5
3403,6d850cb,2019-09-05,46900.0,2.19,28.9,0,0,6
3404,6d88dbd,2019-09-25,15000.0,4.99,25.4,0,0,4
3405,6d89fa3,2019-10-30,20600.0,4.29,16.4,0,1,5
3406,6d8d8fb,2019-10-07,35800.0,2.89,19.4,0,0,6
3407,6d91833,2019-10-30,2800.0,6.39,21.6,0,0,2
3408,6d9221c,2019-10-07,24100.0,2.89,21.0,1,0,5
3409,6d92c7f,2019-09-16,40900.0,2.89,19.4,1,0,6
3410,6d9396e,2019-10-30,5600.0,6.39,16.1,0,0,3
3411,6da9b91,2019-09-20,1400.0,6.39,14.3,0,0,1
3412,6dadc02,2019-10-28,7900.0,6.39,18.6,0,0,3
3413,6db3d7c,2019-10-07,13800.0,4.99,20.2,0,0,4
3414,6db4754,2019-10-28,4100.0,6.39,17.9,0,1,3
3415,6dc0afa,2019-10-24,5100.0,6.39,18.0,0,0,3
3416,6dc2648,2019-09-18,69000.0,1.89,6.0,1,0,7
3417,6dc88d7,2019-09-03,69000.0,1.89,5.6,1,1,7
3418,6dced98,2019-10-30,4600.0,6.39,27.5,0,0,3
3419,6dda030,2019-10-07,13200.0,4.99,16.1,0,0,4
3420,6de085f,2019-10-09,11000.0,6.39,10.3,0,0,4
3421,6de890b,2019-10-16,2800.0,2.89,1.6,0,0,2
3422,6dee955,2019-09-03,13800.0,2.19,11.1,0,0,4
3423,6dfb7b3,2019-09-11,21200.0,3.59,23.1,0,0,5
3424,6e0064b,2019-10-29,5200.0,6.39,18.7,0,0,3
3425,6e0241a,2019-10-10,55200.0,2.49,13.2,0,0,6
3426,6e05d8b,2019-10-07,10900.0,6.39,15.5,0,0,4
3427,6e0ea82,2019-10-28,13800.0,4.99,15.3,0,0,4
3428,6e22e53,2019-10-21,4500.0,6.39,10.6,1,1,3
3429,6e2575d,2019-09-20,27600.0,2.89,16.8,0,0,5
3430,6e2af1e,2019-10-21,20700.0,4.29,13.5,0,0,5
3431,6e36437,2019-10-28,54900.0,4.29,17.7,0,0,6
3432,6e3a2eb,2019-10-08,10600.0,3.59,10.3,1,0,4
3433,6e3ca87,2019-09-16,51100.0,2.19,23.0,0,0,6
3434,6e41f9d,2019-09-06,34500.0,2.89,22.0,0,0,6
3435,6e47d0f,2019-10-28,8700.0,6.39,29.0,0,0,4
3436,6e4b8fd,2019-10-23,2800.0,6.39,12.1,0,0,2
3437,6e4f4ca,2019-09-25,69000.0,1.89,20.5,0,0,7
3438,6e5df44,2019-10-08,56300.0,1.89,22.7,0,0,6
3439,6e603d4,2019-10-16,23300.0,2.89,31.8,0,0,5
3440,6e63d34,2019-10-08,69000.0,2.19,14.8,0,0,7
3441,6e6c964,2019-10-21,6100.0,6.39,16.7,0,0,3
3442,6e705a1,2019-10-02,41400.0,3.59,13.5,0,0,6
3443,6e7386c,2019-10-28,41400.0,3.59,12.5,0,0,6
3444,6e876ef,2019-09-23,25500.0,2.89,18.7,1,1,5
3445,6e8c78c,2019-10-21,6900.0,5.69,26.2,0,0,3
3446,6e8d611,2019-09-18,27600.0,2.89,24.8,1,0,5
3447,6e8f5f1,2019-10-25,15300.0,6.39,16.5,0,0,4
3448,6e9d3e4,2019-10-25,1400.0,5.69,15.3,0,0,1
3449,6e9d424,2019-10-16,28100.0,2.89,14.9,0,0,5
3450,6e9da99,2019-10-29,47800.0,3.59,23.2,0,0,6
3451,6ea4ab0,2019-10-31,5300.0,6.39,35.4,0,1,3
3452,6ea598a,2019-10-21,6900.0,6.39,11.7,0,0,3
3453,6ea716a,2019-09-20,69000.0,1.89,16.8,0,0,7
3454,6ec43b9,2019-10-30,55200.0,2.89,18.8,0,0,6
3455,6ec4ef9,2019-10-16,10900.0,5.69,23.9,0,1,4
3456,6ed3cbe,2019-10-21,23500.0,2.89,20.0,1,1,5
3457,6ed4ebc,2019-10-07,27000.0,2.89,18.5,0,0,5
3458,6eea9be,2019-09-20,39500.0,2.89,23.7,0,1,6
3459,6eeb39e,2019-10-08,7900.0,4.99,18.6,0,0,3
3460,6ef406e,2019-09-05,9700.0,4.99,22.0,0,0,4
3461,6ef9d60,2019-09-03,27600.0,2.89,28.1,0,0,5
3462,6efb634,2019-10-21,13000.0,6.39,14.1,0,0,4
3463,6f03b16,2019-10-28,1000.0,6.39,1.5,0,0,1
3464,6f04da7,2019-10-21,69000.0,1.89,23.7,0,0,7
3465,6f1702d,2019-10-28,3600.0,6.39,29.3,0,0,2
3466,6f1a06a,2019-09-25,13800.0,3.59,18.2,0,0,4
3467,6f1cacc,2019-10-31,34900.0,4.29,20.6,0,0,6
3468,6f1e833,2019-10-25,17900.0,4.99,13.6,0,0,5
3469,6f25302,2019-10-16,5500.0,6.39,21.0,0,0,3
3470,6f29adc,2019-09-20,13800.0,3.59,9.9,0,0,4
3471,6f30cc4,2019-09-20,16200.0,4.99,17.7,0,0,5
3472,6f44bad,2019-09-25,6900.0,2.89,5.1,0,0,3
3473,6f4ef87,2019-10-07,34500.0,2.89,21.4,1,0,6
3474,6f5bb50,2019-10-30,9700.0,6.39,31.4,0,0,4
3475,6f5c444,2019-10-28,15700.0,4.99,21.4,0,0,4
3476,6f73cfc,2019-10-02,10800.0,6.39,13.5,0,0,4
3477,6f74439,2019-09-11,13800.0,1.89,2.0,0,0,4
3478,6f7c428,2019-09-25,8300.0,4.99,16.0,0,0,4
3479,6f933e0,2019-10-07,16600.0,4.29,13.4,0,0,5
3480,6f96d22,2019-09-02,8700.0,4.99,29.1,1,0,4
3481,6fa9082,2019-10-28,4400.0,6.39,16.4,0,0,3
3482,6faec8b,2019-10-28,21000.0,4.99,17.6,0,0,5
3483,6fb8e53,2019-09-20,2300.0,6.39,31.0,0,0,2
3484,6fbe283,2019-10-21,12700.0,5.69,30.9,0,0,4
3485,6fc0452,2019-09-25,34500.0,2.89,11.7,0,0,6
3486,6fc6d88,2019-09-11,19900.0,3.59,19.2,1,1,5
3487,6fc9af6,2019-10-16,55200.0,2.49,7.6,0,0,6
3488,6fd6805,2019-10-28,5200.0,5.69,23.3,0,0,3
3489,6fd899a,2019-10-16,7600.0,6.39,17.3,0,0,3
3490,6fd9ab6,2019-10-31,12300.0,6.39,15.4,0,0,4
3491,6fdfa1c,2019-10-28,900.0,6.39,17.7,0,0,1
3492,6fe5011,2019-10-01,6900.0,4.99,25.3,0,1,3
3493,6fe6120,2019-09-25,25900.0,2.89,34.4,0,0,5
3494,6ffa435,2019-10-24,25500.0,4.29,16.8,0,0,5
3495,700758f,2019-09-26,2800.0,6.39,25.6,1,0,2
3496,7009550,2019-10-17,11000.0,4.99,14.1,0,0,4
3497,7014cae,2019-10-07,5500.0,6.39,8.4,1,1,3
3498,70195fb,2019-10-07,12400.0,4.99,19.3,0,0,4
3499,702381a,2019-09-25,4800.0,4.29,15.6,0,0,3
3500,7024390,2019-09-12,29800.0,2.89,23.1,0,0,5
3501,7024574,2019-09-25,69000.0,1.89,18.9,0,0,7
3502,70339fc,2019-10-08,9800.0,6.39,10.0,1,1,4
3503,703e811,2019-10-28,1500.0,6.39,20.7,0,0,1
3504,705255c,2019-09-25,12700.0,4.99,16.0,0,0,4
3505,70621fd,2019-10-09,2800.0,4.99,4.8,0,0,2
3506,7063ac6,2019-10-21,6900.0,2.89,8.2,0,0,3
3507,7063f1d,2019-10-21,2300.0,5.69,12.6,0,0,2
3508,706ca03,2019-10-16,4400.0,5.69,10.6,0,0,3
3509,70719c6,2019-09-25,69000.0,1.89,13.9,1,1,7
3510,7071f3b,2019-10-30,3400.0,6.39,12.6,0,0,2
3511,707851f,2019-10-07,29000.0,2.89,15.9,0,0,5
3512,708945e,2019-09-26,4100.0,6.39,21.1,0,0,3
3513,70a3c7a,2019-10-24,900.0,5.69,23.5,0,0,1
3514,70a600e,2019-10-17,3700.0,6.39,16.4,1,0,2
3515,70b9909,2019-10-16,4100.0,6.39,16.1,0,0,3
3516,70c794c,2019-10-07,37200.0,2.89,18.9,0,0,6
3517,70c9feb,2019-10-01,6000.0,6.39,12.5,0,0,3
3518,70dbc10,2019-10-23,8300.0,2.89,5.8,0,0,4
3519,70dcfd9,2019-10-08,20700.0,4.29,14.3,0,0,5
3520,70e9631,2019-09-20,2300.0,6.39,13.4,0,1,2
3521,70f8ac7,2019-10-28,1000.0,6.39,20.7,0,1,1
3522,7100e9d,2019-10-07,10900.0,4.99,20.3,0,0,4
3523,710a74d,2019-09-13,11500.0,4.29,29.2,0,0,4
3524,711aa53,2019-10-31,7500.0,6.39,17.2,0,0,3
3525,711ae1b,2019-10-28,38600.0,4.29,21.0,0,1,6
3526,712141a,2019-10-31,1000.0,6.39,15.7,0,1,1
3527,7123cc4,2019-09-02,68500.0,2.19,23.5,1,0,7
3528,7127601,2019-10-21,2600.0,6.39,12.9,0,0,2
3529,7134c1e,2019-09-25,69000.0,1.89,13.8,1,0,7
3530,713a806,2019-10-02,6900.0,6.39,21.2,0,1,3
3531,7142718,2019-10-25,2100.0,6.39,19.6,0,0,2
3532,71455ea,2019-09-26,4100.0,6.39,12.9,0,0,3
3533,714860d,2019-10-07,57100.0,1.89,20.0,0,1,6
3534,714ec7f,2019-10-28,1900.0,6.39,9.2,1,1,1
3535,7154069,2019-10-16,34500.0,2.49,4.5,0,0,6
3536,716afc2,2019-10-08,16600.0,3.59,31.1,0,0,5
3537,71838f0,2019-10-21,6500.0,6.39,14.9,0,0,3
3538,718cc81,2019-10-16,13700.0,6.39,16.4,0,0,4
3539,7194c94,2019-10-10,12900.0,6.39,17.0,1,0,4
3540,719ff99,2019-10-28,3400.0,6.39,18.6,0,0,2
3541,71a192e,2019-09-16,31200.0,2.89,21.7,1,0,5
3542,71ab293,2019-10-21,1000.0,6.39,12.5,0,0,1
3543,71ad878,2019-10-28,3200.0,6.39,17.9,0,0,2
3544,71b533b,2019-10-16,8300.0,5.69,26.9,0,1,4
3545,71ba7e8,2019-10-24,8100.0,6.39,16.7,0,0,4
3546,71bf5b4,2019-09-20,50500.0,2.89,26.2,0,0,6
3547,71ce964,2019-09-25,69000.0,1.89,14.9,0,0,7
3548,71d209f,2019-10-31,5100.0,6.39,17.4,0,0,3
3549,72024ba,2019-10-02,6900.0,4.99,15.9,1,0,3
3550,720395b,2019-10-07,25600.0,3.59,15.7,0,0,5
3551,7211f73,2019-10-07,10300.0,6.39,18.4,0,0,4
3552,7219392,2019-10-07,36200.0,2.89,20.7,0,0,6
3553,721f4cb,2019-09-23,12400.0,4.99,23.6,0,0,4
3554,72238a1,2019-10-17,10400.0,5.69,16.2,0,0,4
