client_id;data_de_desembolso;data_cadastro;tpv_prometido;mcc_;segmento_;cidade_;bairro_;canal_de_vendas_;subcanal_de_vendas_;uf_;regiao_
e4500ac;08/10/2019;01/11/2018;70000.0;mcc_2;segmento_2;cidade_215;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
9f247f1;06/08/2019;24/06/2017;;mcc_10;segmento_12;cidade_17;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
942e67d;28/10/2019;07/02/2019;5000.0;mcc_23;segmento_25;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
5880fce;20/03/2019;05/10/2017;30000.0;mcc_3;segmento_1;cidade_67;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a972037;28/06/2019;29/06/2018;40000.0;mcc_1;segmento_3;cidade_19;bairro_410;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f6a64f3;02/07/2019;17/08/2018;30000.0;mcc_5;segmento_9;cidade_91;bairro_1380;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
b1a9c00;23/10/2019;19/11/2018;25000.0;mcc_5;segmento_9;cidade_4;bairro_62;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
3f11d0d;20/03/2019;22/12/2016;;mcc_3;segmento_1;cidade_164;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e89071c;31/05/2019;08/12/2017;60000.0;mcc_1;segmento_3;cidade_39;bairro_1712;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
3b6ffd0;06/08/2019;15/12/2017;37500.0;mcc_1;segmento_3;cidade_62;bairro_1826;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9bc61b5;28/10/2019;01/02/2019;15000.0;mcc_3;segmento_1;cidade_204;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
ce93cbb;28/06/2019;14/08/2018;;mcc_1;segmento_3;cidade_1;bairro_1323;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
599702b;11/06/2019;23/07/2018;10000.0;mcc_6;segmento_1;cidade_25;bairro_1374;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
da18f21;31/10/2019;19/03/2019;8000.0;mcc_10;segmento_12;cidade_98;bairro_954;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
f9872f8;16/10/2019;21/02/2018;20000.0;mcc_35;segmento_16;cidade_35;bairro_1344;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
2428851;31/07/2019;10/01/2018;35000.0;mcc_37;segmento_6;cidade_1;bairro_853;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
45193;10/09/2019;09/10/2017;15000.0;mcc_4;segmento_4;cidade_175;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8b77b32;07/10/2019;19/02/2018;20000.0;mcc_1;segmento_3;cidade_15;bairro_226;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
ac4ffc4;30/10/2019;02/05/2018;8000.0;mcc_1;segmento_3;cidade_40;bairro_971;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a7f5bee;08/07/2019;25/04/2018;30000.0;mcc_2;segmento_2;cidade_104;bairro_39;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
e045ff5;28/10/2019;02/10/2018;9600.0;mcc_65;segmento_19;cidade_1;bairro_417;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d6be7b5;28/10/2019;09/08/2018;;mcc_49;segmento_8;cidade_142;bairro_1518;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
00f9d5f;31/07/2019;09/10/2018;7000.0;mcc_5;segmento_9;cidade_212;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
b578276;19/06/2019;26/12/2016;;mcc_2;segmento_2;cidade_2;bairro_322;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
742ccc1;27/08/2019;30/07/2018;100000.0;mcc_5;segmento_9;cidade_640;;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f04ef6e;26/07/2019;03/05/2018;;mcc_5;segmento_9;cidade_69;bairro_1447;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c8024bf;28/10/2019;19/06/2018;12000.0;mcc_2;segmento_2;cidade_145;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d86f3db;30/07/2019;26/09/2018;37500.0;mcc_50;segmento_5;cidade_59;bairro_1645;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
cacb1bd;02/09/2019;25/07/2018;60000.0;mcc_2;segmento_2;cidade_7;bairro_376;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
8f9b02d;05/08/2019;22/08/2017;50000.0;mcc_3;segmento_1;cidade_2;bairro_34;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
1f0fc43;01/08/2019;05/05/2018;10000.0;mcc_10;segmento_12;cidade_4;bairro_255;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
041234c;08/07/2019;07/08/2018;15000.0;mcc_1;segmento_3;cidade_6;bairro_395;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
9dc8ec8;31/10/2019;25/02/2019;20000.0;mcc_4;segmento_4;cidade_348;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
fd3f82e;12/08/2019;13/10/2017;11500.0;mcc_18;segmento_21;cidade_33;bairro_183;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
882c9cb;18/06/2019;25/06/2018;25000.0;mcc_3;segmento_1;cidade_1;bairro_681;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
7cbd55b;29/08/2019;04/10/2018;30000.0;mcc_14;segmento_2;cidade_4;bairro_45;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
bc49a17;25/10/2019;31/01/2018;;mcc_3;segmento_1;cidade_2;bairro_8;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
54aa561;19/08/2019;18/10/2017;50000.0;mcc_14;segmento_2;cidade_114;bairro_276;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d4dc51b;28/10/2019;07/08/2018;6000.0;mcc_1;segmento_3;cidade_1;bairro_1863;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f772bd4;31/10/2019;25/01/2019;15000.0;mcc_6;segmento_1;cidade_604;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
aa00d1e;30/09/2019;11/04/2018;60000.0;mcc_46;segmento_16;cidade_745;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3
94a7ca7;09/10/2019;03/04/2018;8000.0;mcc_4;segmento_4;cidade_3;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f5c4ac7;28/10/2019;13/07/2018;30000.0;mcc_100;segmento_6;cidade_277;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e5f77bd;28/10/2019;12/11/2018;21000.0;mcc_3;segmento_1;cidade_53;bairro_1456;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
46626cc;01/07/2019;06/06/2018;70000.0;mcc_59;segmento_6;cidade_3;;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
a1719f8;02/10/2019;11/12/2018;10000.0;mcc_4;segmento_4;cidade_38;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a9742a8;01/07/2019;22/06/2018;20000.0;mcc_3;segmento_1;cidade_1;bairro_805;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
acad03e;28/10/2019;31/08/2018;5000.0;mcc_62;segmento_6;cidade_68;bairro_1258;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dcddf1a;28/10/2019;19/10/2017;10000.0;mcc_24;segmento_16;cidade_1;bairro_3;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
4a2a601;12/08/2019;07/12/2017;100000.0;mcc_36;segmento_22;cidade_84;bairro_120;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
2,19E+06;31/10/2019;13/04/2019;7000.0;mcc_32;segmento_5;cidade_34;bairro_1756;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
c6fa548;05/07/2019;21/08/2018;35000.0;mcc_2;segmento_2;cidade_10;bairro_87;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
963acf2;08/10/2019;04/12/2017;25000.0;mcc_7;segmento_7;cidade_173;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
224fefe;02/07/2019;31/10/2017;10000.0;mcc_1;segmento_3;cidade_114;bairro_170;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9c08029;26/06/2019;04/09/2018;20000.0;mcc_15;segmento_5;cidade_1;bairro_92;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c66e66e;07/10/2019;23/06/2018;125000.0;mcc_1;segmento_3;cidade_128;bairro_2203;canal_de_vendas_1;subcanal_de_vendas_1;uf_21;regiao_5
6caec0d;07/08/2019;29/09/2018;50000.0;mcc_15;segmento_5;cidade_24;bairro_1241;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d025f67;28/06/2019;03/04/2018;30000.0;mcc_2;segmento_2;cidade_336;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
617694a;11/07/2019;14/05/2018;26000.0;mcc_2;segmento_2;cidade_12;bairro_381;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
1cdc00c;01/08/2019;30/10/2018;30000.0;mcc_18;segmento_21;cidade_1;bairro_290;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ed6c950;10/07/2019;07/08/2018;35000.0;mcc_19;segmento_17;cidade_54;bairro_2997;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
96ff7a2;31/10/2019;06/03/2019;13000.0;mcc_110;segmento_6;cidade_18;bairro_31;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
6345cb2;02/08/2019;19/01/2018;4000.0;mcc_2;segmento_2;cidade_37;bairro_3204;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
c641cd1;07/10/2019;20/04/2018;70000.0;mcc_13;segmento_13;cidade_1;bairro_280;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ab40ca5;16/10/2019;23/11/2017;100000.0;mcc_4;segmento_4;cidade_173;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
8dfc3ce;23/09/2019;02/12/2017;50000.0;mcc_26;segmento_18;cidade_145;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
2e1066c;15/08/2019;25/07/2018;8000.0;mcc_9;segmento_11;cidade_42;bairro_1253;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3
329e3d5;21/06/2019;11/11/2017;;mcc_27;segmento_19;cidade_1;bairro_1918;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
826fac4;28/06/2019;27/09/2017;;mcc_6;segmento_1;cidade_29;bairro_2244;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
edf4b2e;26/06/2019;06/09/2018;30000.0;mcc_4;segmento_4;cidade_23;bairro_1190;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
2d30fd2;26/06/2019;27/06/2017;75000.0;mcc_1;segmento_3;cidade_3;bairro_94;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
d6fd21c;08/10/2019;05/07/2017;;mcc_20;segmento_23;cidade_441;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
a4a73ec;04/09/2019;23/10/2018;20000.0;mcc_1;segmento_3;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
2,50E+36;21/10/2019;15/02/2018;30000.0;mcc_8;segmento_10;cidade_1;bairro_2049;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dd5e839;08/10/2019;16/08/2018;300000.0;mcc_25;segmento_18;cidade_305;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c75df56;02/09/2019;06/11/2017;20000.0;mcc_19;segmento_17;cidade_56;bairro_1221;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
cfc669f;20/05/2019;12/12/2017;7000.0;mcc_10;segmento_12;cidade_14;bairro_1046;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
b63ab8a;16/09/2019;21/12/2018;26000.0;mcc_8;segmento_10;cidade_4;bairro_1279;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
e3411d7;25/09/2019;24/10/2018;20000.0;mcc_16;segmento_14;cidade_240;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
526abbe;19/06/2019;07/07/2017;35000.0;mcc_63;segmento_22;cidade_90;bairro_1159;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
cce7d3e;24/10/2019;20/09/2018;20000.0;mcc_5;segmento_9;cidade_2;bairro_8;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
622d5aa;24/04/2019;06/06/2016;;mcc_10;segmento_12;cidade_70;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a8f8a40;20/09/2019;23/10/2018;20000.0;mcc_54;segmento_14;cidade_22;bairro_754;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
bb5fe55;12/06/2019;26/07/2018;50000.0;mcc_2;segmento_2;cidade_123;bairro_475;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
b544e41;11/09/2019;30/04/2018;2000.0;mcc_27;segmento_19;cidade_64;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
b0530e0;05/07/2019;12/09/2018;20000.0;mcc_16;segmento_14;cidade_47;bairro_803;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
85741ac;26/06/2019;05/07/2018;40000.0;mcc_66;segmento_6;cidade_44;bairro_173;canal_de_vendas_1;subcanal_de_vendas_1;uf_18;regiao_3
dc97dc8;19/06/2019;04/07/2018;12000.0;mcc_2;segmento_2;cidade_18;bairro_69;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
c3bf8e9;24/05/2019;24/08/2017;31600.0;mcc_2;segmento_2;cidade_2;bairro_235;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
be773bf;16/10/2019;14/03/2019;10000.0;mcc_1;segmento_3;cidade_93;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
c784d8c;30/10/2019;27/02/2019;;mcc_51;segmento_17;cidade_15;bairro_2446;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
b9113fa;29/08/2019;31/07/2018;7000.0;mcc_77;segmento_6;cidade_166;bairro_2869;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
6738d68;10/06/2019;19/07/2018;45000.0;mcc_1;segmento_3;cidade_185;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
a33190b;28/10/2019;22/08/2017;;mcc_25;segmento_18;cidade_161;bairro_254;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
8ea309b;01/07/2019;04/05/2018;30000.0;mcc_2;segmento_2;cidade_102;bairro_279;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
d60c242;20/09/2019;16/08/2018;25000.0;mcc_2;segmento_2;cidade_93;bairro_327;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
f29affa;26/06/2019;17/08/2018;30000.0;mcc_8;segmento_10;cidade_131;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
efa0994;19/08/2019;24/05/2018;40000.0;mcc_1;segmento_3;cidade_96;bairro_2186;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dafd41b;25/09/2019;16/07/2018;107800.0;mcc_69;segmento_6;cidade_410;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c66d36f;07/10/2019;16/05/2018;10000.0;mcc_16;segmento_14;cidade_71;bairro_2652;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
1434f95;24/06/2019;10/08/2018;;mcc_2;segmento_2;cidade_525;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
559e42e;11/06/2019;17/07/2018;30000.0;mcc_3;segmento_1;cidade_299;bairro_3200;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
78c0076;03/07/2019;11/07/2018;15000.0;mcc_9;segmento_11;cidade_149;bairro_904;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
c45b949;10/06/2019;19/03/2018;10000.0;mcc_26;segmento_18;cidade_207;bairro_50;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
bd13d38;23/05/2019;14/06/2017;30000.0;mcc_2;segmento_2;cidade_11;bairro_619;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
ed9d791;30/10/2019;09/10/2018;2000.0;mcc_6;segmento_1;cidade_5;bairro_160;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
06c5591;08/08/2019;28/03/2018;85000.0;mcc_7;segmento_7;cidade_4;bairro_2487;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
afb1d6e;17/10/2019;28/06/2018;25000.0;mcc_1;segmento_3;cidade_86;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
996227d;21/03/2019;27/01/2018;;mcc_20;segmento_23;cidade_73;bairro_190;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
d96083c;19/07/2019;05/08/2017;;mcc_63;segmento_22;cidade_27;bairro_132;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1
baabde9;01/08/2019;31/07/2018;30000.0;mcc_3;segmento_1;cidade_96;bairro_2680;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c810a7e;07/10/2019;07/01/2019;15000.0;mcc_3;segmento_1;cidade_45;bairro_2228;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
59f41f9;13/06/2019;04/10/2017;10000.0;mcc_55;segmento_5;cidade_1;bairro_205;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ecf2152;25/09/2019;06/12/2018;13000.0;mcc_16;segmento_14;cidade_113;bairro_2589;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
fbe18a5;20/08/2019;14/07/2017;;mcc_1;segmento_3;cidade_8;bairro_2300;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
89bc414;25/09/2019;17/10/2018;50000.0;mcc_4;segmento_4;cidade_811;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
cfde68a;05/07/2019;27/09/2017;35000.0;mcc_1;segmento_3;cidade_50;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f740176;07/10/2019;18/01/2019;15000.0;mcc_17;segmento_20;cidade_162;bairro_30;canal_de_vendas_1;subcanal_de_vendas_4;uf_3;regiao_2
a6270e5;28/10/2019;10/10/2018;10000.0;mcc_13;segmento_13;cidade_37;bairro_260;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
2b97acb;21/08/2019;10/08/2018;17000.0;mcc_1;segmento_3;cidade_233;bairro_1;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1
94ec326;25/09/2019;10/09/2018;3900.0;mcc_2;segmento_2;cidade_8;bairro_554;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
b9b25e9;30/10/2019;24/11/2018;20000.0;mcc_1;segmento_3;cidade_434;;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
ca31308;20/09/2019;28/04/2018;6000.0;mcc_7;segmento_7;cidade_10;bairro_1114;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
3a88b1b;10/05/2019;21/12/2017;100000.0;mcc_34;segmento_15;cidade_135;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
8374fcc;10/07/2019;12/03/2018;25000.0;mcc_1;segmento_3;cidade_15;bairro_18;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
5d9d639;02/07/2019;17/09/2018;20000.0;mcc_1;segmento_3;cidade_84;bairro_58;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
11be900;12/08/2019;06/10/2017;;mcc_2;segmento_2;cidade_9;bairro_861;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
adc0a5d;12/09/2019;29/08/2017;20000.0;mcc_56;segmento_6;cidade_1;bairro_323;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
6f94d59;12/08/2019;21/07/2017;18000.0;mcc_3;segmento_1;cidade_371;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ae4df4d;02/07/2019;03/05/2018;70000.0;mcc_37;segmento_6;cidade_105;bairro_394;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
7f32a5d;01/08/2019;04/09/2018;12000.0;mcc_15;segmento_5;cidade_331;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8531865;05/07/2019;08/03/2018;25000.0;mcc_19;segmento_17;cidade_31;bairro_97;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
ce15ccc;28/06/2019;26/02/2016;;mcc_140;segmento_15;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
f6a0468;28/10/2019;03/04/2019;4000.0;mcc_9;segmento_11;cidade_187;bairro_2369;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
9f39741;26/09/2019;26/09/2018;14000.0;mcc_15;segmento_5;cidade_124;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
3808d19;28/06/2019;18/10/2017;70000.0;mcc_2;segmento_2;cidade_2;bairro_5;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
960ab0c;23/09/2019;05/10/2018;40000.0;mcc_41;segmento_5;cidade_343;bairro_318;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3
0e3350e;31/07/2019;09/10/2018;5000.0;mcc_6;segmento_1;cidade_90;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
97f5f18;21/10/2019;30/12/2017;15000.0;mcc_2;segmento_2;cidade_482;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a528bc2;11/06/2019;27/07/2018;30000.0;mcc_2;segmento_2;cidade_347;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
9bc4b26;12/07/2019;04/04/2018;44000.0;mcc_2;segmento_2;cidade_426;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9874595;23/07/2019;18/04/2018;70000.0;mcc_14;segmento_2;cidade_9;bairro_955;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
d6ddaaa;21/10/2019;20/03/2019;;mcc_38;segmento_26;cidade_23;bairro_192;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
394be0b;31/07/2019;28/04/2017;;mcc_5;segmento_9;cidade_63;bairro_2484;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a61016c;24/10/2019;29/11/2018;28000.0;mcc_66;segmento_6;cidade_2;bairro_8;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
f7615f5;22/05/2019;01/02/2018;70000.0;mcc_45;segmento_7;cidade_1;bairro_101;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
fb85d55;08/08/2019;18/09/2018;2000.0;mcc_8;segmento_10;cidade_444;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
2236bf0;15/08/2019;11/04/2018;20000.0;mcc_1;segmento_3;cidade_18;bairro_18;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
db7097c;28/08/2019;29/01/2018;;mcc_19;segmento_17;cidade_65;bairro_723;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
ae479b4;16/10/2019;22/03/2019;4000.0;mcc_13;segmento_13;cidade_245;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
19c42ad;14/08/2019;12/05/2015;;mcc_24;segmento_16;cidade_2;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
bcd6525;07/06/2019;30/05/2018;20001.0;mcc_47;segmento_6;cidade_44;bairro_124;canal_de_vendas_1;subcanal_de_vendas_1;uf_18;regiao_3
bbfc8a1;27/08/2019;30/07/2018;60000.0;mcc_1;segmento_3;cidade_2;bairro_8;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
f62e7cf;15/10/2019;18/09/2018;17000.0;mcc_9;segmento_11;cidade_23;bairro_41;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
dd733a5;11/07/2019;02/10/2017;;mcc_5;segmento_9;cidade_1;bairro_1249;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
2b24e1f;03/07/2019;04/04/2018;6000.0;mcc_21;segmento_24;cidade_4;bairro_220;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
0d209e1;28/06/2019;10/08/2018;;mcc_1;segmento_3;cidade_131;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
c1ed741;24/10/2019;17/12/2016;;mcc_1;segmento_3;cidade_23;bairro_217;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
c512f22;03/07/2019;09/05/2018;50000.0;mcc_12;segmento_1;cidade_60;bairro_868;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
a9819be;25/09/2019;17/04/2018;25000.0;mcc_14;segmento_2;cidade_251;bairro_1;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
f74ebc5;25/07/2019;25/07/2018;10000.0;mcc_18;segmento_21;cidade_71;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
e83bb9f;29/10/2019;11/07/2018;50000.0;mcc_9;segmento_11;cidade_32;bairro_764;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3
b598a62;31/10/2019;11/02/2019;20000.0;mcc_21;segmento_24;cidade_113;bairro_1164;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
730a0c4;28/06/2019;11/07/2018;20000.0;mcc_45;segmento_7;cidade_15;bairro_108;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
a117c4d;23/10/2019;26/02/2019;100000.0;mcc_16;segmento_14;cidade_31;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
94e35cb;12/09/2019;31/03/2017;;mcc_10;segmento_12;cidade_10;bairro_1006;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
393f09f;17/07/2019;13/08/2018;20000.0;mcc_3;segmento_1;cidade_170;bairro_1444;canal_de_vendas_1;subcanal_de_vendas_4;uf_1;regiao_1
e1cc85d;30/09/2019;30/11/2018;40000.0;mcc_2;segmento_2;cidade_109;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
