,client_id,data_de_desembolso,data_cadastro,tpv_prometido,mcc,segmento,cidade,bairro,canal_de_vendas,subcanal_de_vendas,uf,regiao,data_de_desembolso_y,limite,juros_am,retencao,default_60d,default_mar,subcanal_de_vendas_ord,segmento_ord,regiao_ord,mcc_ord,uf_ord,canal_de_vendas_ord,bairro_ord,cidade_ord
3142,66271f7,25/09/2019,18/01/2018,35000.0,20,23,37,1,1,1,2,1,2019-09-25,20700.0,2.89,8.8,0,0,2,25,3,120,14,1,1295,457
3143,662f400,18/09/2019,08/10/2018,100000.0,3,1,94,1,1,1,3,2,2019-09-18,46800.0,2.89,22.1,0,0,2,14,1,87,8,1,1295,453
3144,663145b,25/09/2019,07/08/2018,100000.0,2,2,7,812,1,1,9,3,2019-09-25,34500.0,2.89,12.6,1,1,2,13,5,98,24,1,1464,449
3145,664b7a8,30/10/2019,23/10/2018,10000.0,1,3,10,1,1,1,11,3,2019-10-30,3400.0,6.39,23.1,0,0,2,10,5,92,21,1,1295,395
3146,664d2a4,08/10/2019,14/02/2019,5000.0,46,16,200,0,1,1,3,2,2019-10-08,5200.0,6.39,17.5,0,0,2,11,1,64,8,1,1297,32
3147,66528ec,10/10/2019,22/08/2018,50000.0,7,7,223,93,1,4,19,4,2019-10-10,51100.0,2.89,18.7,0,0,3,20,4,101,11,1,1342,295
3148,6652b4b,21/10/2019,24/06/2017,20000.0,3,1,19,7,1,1,1,1,2019-10-21,33200.0,3.59,14.2,0,0,2,14,3,87,15,1,1280,345
3149,6653cfd,07/10/2019,07/01/2019,10000.0,1,3,2,1,1,1,2,1,2019-10-07,22100.0,3.59,13.9,0,0,2,10,3,92,14,1,1295,385
3150,6658eef,20/09/2019,21/12/2018,10000.0,11,8,3,37,1,1,3,2,2019-09-20,5400.0,6.39,15.2,0,0,2,4,1,72,8,1,1399,366
3151,665cf14,25/09/2019,22/11/2017,55000.0,1,3,2,28,1,1,2,1,2019-09-25,45500.0,2.89,18.6,0,0,2,10,3,92,14,1,1158,385
3152,6668587,25/09/2019,19/10/2018,9000.0,58,26,100,1321,1,1,1,1,2019-09-25,15500.0,4.99,31.1,1,1,2,7,3,127,15,1,1629,360
3153,6671636,25/09/2019,13/09/2017,50000.0,1,3,3,90,1,1,3,2,2019-09-25,1400.0,2.89,0.6,0,0,2,10,1,92,8,1,20,366
3154,6671699,28/10/2019,25/07/2018,20000.0,16,14,8,79,1,1,10,4,2019-10-28,18600.0,4.99,26.0,0,0,2,15,4,88,17,1,1481,428
3155,6672fce,28/10/2019,13/11/2018,20000.0,7,7,28,1430,1,1,1,1,2019-10-28,20700.0,3.59,23.1,0,0,2,20,3,101,15,1,669,332
3156,6676fc0,07/10/2019,26/05/2018,45000.0,2,2,79,1,1,1,6,2,2019-10-07,34500.0,2.89,16.7,0,0,2,13,1,98,16,1,1295,333
3157,66782ad,01/10/2019,26/04/2017,20000.0,1,3,39,1,1,1,4,2,2019-10-01,20700.0,1.89,3.5,0,0,2,10,1,92,7,1,1295,423
3158,667c07a,28/10/2019,20/12/2018,20000.0,2,2,74,0,1,1,2,1,2019-10-28,14400.0,4.99,26.5,0,0,2,13,3,98,14,1,1297,346
3159,6686b44,04/09/2019,23/04/2018,30000.0,10,12,1,54,1,1,1,1,2019-09-04,11000.0,4.29,34.2,0,0,2,2,3,75,15,1,8,405
3160,668a02a,25/09/2019,04/08/2018,25000.0,4,4,50,495,1,1,3,2,2019-09-25,55000.0,1.89,16.1,0,1,2,21,1,108,8,1,1503,368
3161,668f757,20/09/2019,10/10/2017,15000.0,2,2,127,673,1,1,4,2,2019-09-20,5500.0,4.99,15.1,0,0,2,13,1,98,7,1,335,12
3162,6692642,30/10/2019,23/02/2019,20000.0,59,6,172,1,1,1,6,2,2019-10-30,2800.0,6.39,19.8,0,0,2,18,1,140,16,1,1295,460
3163,669a815,28/10/2019,20/07/2018,14000.0,75,15,7,872,1,1,9,3,2019-10-28,11800.0,4.99,19.2,0,0,2,23,5,130,24,1,440,449
3164,669de4e,28/10/2019,19/09/2018,1000.0,3,1,1,153,1,1,1,1,2019-10-28,2800.0,6.39,23.5,0,0,2,14,3,87,15,1,53,405
3165,66a3b57,20/09/2019,14/11/2017,40000.0,25,18,593,0,1,1,6,2,2019-09-20,36500.0,2.89,20.0,1,1,2,16,1,102,16,1,1297,576
3166,66a92c8,25/09/2019,27/06/2017,22400.0,17,20,2,9,1,1,2,1,2019-09-25,21800.0,3.59,19.8,0,0,2,12,3,97,14,1,1,385
3167,66ab179,31/10/2019,14/09/2018,11000.0,17,20,63,934,1,1,2,1,2019-10-31,8300.0,6.39,27.8,0,0,2,12,3,97,14,1,472,351
3168,66ba302,31/10/2019,07/02/2017,20000.0,25,18,45,1133,1,1,1,1,2019-10-31,62900.0,1.89,18.4,0,0,2,16,3,102,15,1,1199,406
3169,66bae09,24/10/2019,22/11/2016,16000.0,9,11,13,726,1,1,1,1,2019-10-24,13800.0,3.59,16.0,0,0,2,6,3,77,15,1,362,435
3170,66bd326,23/09/2019,10/10/2018,25000.0,16,14,8,1149,1,1,10,4,2019-09-23,8300.0,2.89,9.5,0,0,2,15,4,88,17,1,553,428
3171,66bfb59,28/10/2019,24/08/2018,10000.0,2,2,90,1,1,1,6,2,2019-10-28,10000.0,4.99,24.0,0,0,2,13,1,98,16,1,1295,329
3172,66e24e4,18/09/2019,22/11/2018,40000.0,3,1,14,975,1,1,3,2,2019-09-18,33100.0,2.89,22.0,0,0,2,14,1,87,8,1,489,371
3173,66e25cf,10/10/2019,26/06/2018,30100.0,3,1,20,324,1,1,14,3,2019-10-10,17900.0,3.59,32.8,0,1,2,14,5,87,23,1,1353,451
3174,66e5f7b,10/10/2019,04/05/2017,25000.0,86,13,77,986,1,1,4,2,2019-10-10,14100.0,4.99,16.4,1,0,2,19,1,148,7,1,1217,362
3175,6701bc3,28/10/2019,24/05/2018,20000.0,61,5,108,3013,1,1,1,1,2019-10-28,4400.0,6.39,20.9,0,0,2,17,3,100,15,1,1092,301
3176,6709fc7,31/10/2019,24/09/2018,10000.0,2,2,63,2952,1,1,2,1,2019-10-31,7500.0,5.69,17.4,0,0,2,13,3,98,14,1,1076,351
3177,671978f,23/09/2019,28/09/2018,12000.0,15,5,154,0,1,1,4,2,2019-09-23,10200.0,4.99,14.2,1,0,2,17,1,71,7,1,1297,287
3178,67213f0,31/10/2019,18/04/2019,60000.0,14,2,190,159,1,1,10,4,2019-10-31,6300.0,6.39,18.1,0,1,2,13,4,91,17,1,1350,474
3179,672bb04,07/10/2019,18/10/2017,20000.0,4,4,21,48,1,1,5,1,2019-10-07,9000.0,4.99,30.7,0,0,2,21,3,108,19,1,1400,361
3180,672ce99,28/10/2019,28/03/2019,18000.0,3,1,655,0,1,1,1,1,2019-10-28,8100.0,6.39,22.0,0,0,2,14,3,87,15,1,1297,224
3181,672cfd2,10/09/2019,10/06/2018,19800.0,21,24,1,1522,1,1,1,1,2019-09-10,11000.0,3.59,17.0,0,0,2,9,3,90,15,1,703,405
3182,6730276,17/10/2019,08/03/2019,6000.0,24,16,55,1,1,1,1,1,2019-10-17,2600.0,6.39,20.1,0,0,2,11,3,125,15,1,1295,1
3183,6744877,31/10/2019,01/10/2018,60000.0,7,7,1,27,1,1,1,1,2019-10-31,45500.0,2.89,21.3,0,0,2,20,3,101,15,1,1310,405
3184,674867a,28/10/2019,21/12/2018,20000.0,8,10,1,253,1,1,1,1,2019-10-28,4100.0,6.39,16.4,0,0,2,3,3,76,15,1,107,405
3185,6754ed9,02/09/2019,01/11/2018,12000.0,3,1,71,473,1,1,6,2,2019-09-02,11300.0,4.29,23.4,0,0,2,14,1,87,16,1,1339,388
3186,676597b,07/10/2019,07/12/2018,6000.0,2,2,1,574,1,1,1,1,2019-10-07,5700.0,4.99,23.1,1,1,2,13,3,98,15,1,1453,405
3187,676b357,17/10/2019,04/07/2018,6000.0,22,15,1,3077,1,1,1,1,2019-10-17,3900.0,5.69,14.7,0,0,2,23,3,110,15,1,1104,405
3188,6777ffe,18/10/2019,15/12/2017,30000.0,18,21,201,107,1,3,2,1,2019-10-18,11300.0,5.69,19.0,1,1,1,22,3,109,14,1,1396,384
3189,677eace,25/09/2019,21/11/2018,40000.0,4,4,14,298,1,1,3,2,2019-09-25,41700.0,2.89,19.1,0,0,2,21,1,108,8,1,131,371
3190,67892eb,19/09/2019,28/09/2018,40000.0,6,1,4,2,1,1,7,4,2019-09-19,16300.0,4.29,22.1,1,1,2,14,4,78,10,1,1281,372
3191,6794f06,17/10/2019,25/06/2018,11000.0,2,2,3,37,1,1,3,2,2019-10-17,1200.0,6.39,15.2,0,0,2,13,1,98,8,1,1399,366
3192,67a4338,08/10/2019,18/11/2017,500000.0,3,1,528,0,1,3,3,2,2019-10-08,13300.0,4.29,32.5,0,1,1,14,1,87,8,1,1297,513
3193,67ca5f4,24/10/2019,21/02/2019,30000.0,29,6,6,10,1,1,8,3,2019-10-24,1500.0,6.39,24.7,1,1,2,18,5,117,9,1,1296,387
3194,67cf1aa,08/10/2019,17/01/2019,30000.0,1,3,1,1594,1,1,1,1,2019-10-08,2800.0,6.39,13.0,0,0,2,10,3,92,15,1,733,405
3195,67cfd11,07/10/2019,15/01/2019,30000.0,11,8,73,327,1,1,2,1,2019-10-07,16600.0,4.29,21.0,1,1,2,4,3,72,14,1,1387,340
3196,67d1eda,07/10/2019,24/01/2019,12000.0,31,4,7,450,1,1,9,3,2019-10-07,6100.0,6.39,18.6,0,1,2,21,5,85,24,1,1343,449
3197,67d9a5a,25/09/2019,26/12/2018,25000.0,90,22,65,389,1,2,1,1,2019-09-25,20500.0,3.59,16.3,0,0,4,8,3,9,15,1,181,434
3198,67ded10,23/10/2019,27/03/2019,13600.0,3,1,49,2020,1,1,19,4,2019-10-23,11300.0,6.39,19.8,0,0,2,14,4,87,11,1,836,392
3199,67dedbc,28/10/2019,16/02/2017,20000.0,58,26,39,1,1,1,4,2,2019-10-28,6900.0,6.39,14.3,0,0,2,7,1,127,7,1,1295,423
3200,67e5d91,07/10/2019,16/11/2018,16000.0,10,12,64,834,1,1,4,2,2019-10-07,28400.0,2.89,21.3,0,0,2,2,1,75,7,1,416,283
3201,67eb1e2,21/10/2019,27/11/2018,150000.0,12,1,26,393,1,1,5,1,2019-10-21,24800.0,3.59,16.9,1,1,2,14,3,139,19,1,1445,429
3202,67fb6d2,28/10/2019,30/04/2019,4000.0,66,6,19,1,1,1,1,1,2019-10-28,1300.0,6.39,16.3,0,0,2,18,3,141,15,1,1295,345
3203,67fca5e,23/10/2019,19/03/2019,20000.0,4,4,190,11,1,1,10,4,2019-10-23,3800.0,6.39,21.1,0,1,2,21,4,108,17,1,1308,474
3204,680204a,16/10/2019,02/03/2019,20000.0,46,16,41,1527,1,1,17,5,2019-10-16,11900.0,6.39,23.3,0,0,2,11,2,64,18,1,707,393
3205,680ad05,11/09/2019,10/08/2018,100000.0,12,1,258,1,1,1,10,4,2019-09-11,69000.0,1.89,12.6,0,0,2,14,4,139,17,1,1295,481
3206,682447a,28/10/2019,07/07/2017,8000.0,1,3,86,1,1,1,4,2,2019-10-28,3800.0,6.39,32.1,0,1,2,10,1,92,7,1,1295,326
3207,6824816,25/09/2019,03/01/2018,20000.0,2,2,74,822,1,1,2,1,2019-09-25,60500.0,1.89,20.9,0,0,2,13,3,98,14,1,412,346
3208,682e688,31/10/2019,15/03/2019,70000.0,18,21,4,2,1,1,7,4,2019-10-31,37800.0,3.59,16.7,0,0,2,22,4,109,10,1,1281,372
3209,68342d9,31/10/2019,30/01/2019,40000.0,22,15,524,0,1,1,8,3,2019-10-31,37900.0,3.59,13.6,0,0,2,23,5,110,9,1,1297,189
3210,684049f,03/09/2019,01/02/2017,20000.0,6,1,5,39,1,3,5,1,2019-09-03,30400.0,2.89,31.3,0,0,1,14,3,78,19,1,1365,420
3211,6846c22,25/10/2019,12/02/2019,20000.0,3,1,2,67,2,5,2,1,2019-10-25,29000.0,2.89,21.7,0,0,5,14,3,87,14,3,14,385
3212,684a342,28/10/2019,21/07/2018,20000.0,15,5,2,76,1,1,2,1,2019-10-28,4400.0,6.39,25.9,1,0,2,17,3,71,14,1,1292,385
3213,685baf2,28/10/2019,10/10/2019,21000.0,73,7,17,1,1,1,2,1,2019-10-28,13500.0,4.99,37.7,0,0,2,20,3,106,14,1,1295,396
3214,685eaf2,20/09/2019,19/06/2017,50000.0,41,5,87,531,1,1,1,1,2019-09-20,44000.0,2.89,16.6,0,0,2,17,3,79,15,1,1393,463
3215,6875ce9,12/09/2019,14/05/2018,14000.0,3,1,128,72,1,1,21,5,2019-09-12,69000.0,1.89,24.7,0,0,2,14,2,87,12,1,1322,409
3216,6876611,03/09/2019,06/11/2018,22000.0,27,19,8,101,1,1,10,4,2019-09-03,23500.0,2.89,19.0,0,0,2,5,4,83,17,1,26,428
3217,6878640,24/10/2019,18/03/2019,30000.0,3,1,3,232,1,1,3,2,2019-10-24,8300.0,6.39,20.0,0,0,2,14,1,87,8,1,92,366
3218,687989b,07/10/2019,18/11/2018,20000.0,5,9,423,2623,1,1,1,1,2019-10-07,4700.0,6.39,28.1,0,0,2,24,3,113,15,1,984,145
3219,687ea24,10/09/2019,22/11/2016,20000.0,50,5,2,67,1,1,2,1,2019-09-10,25500.0,2.89,24.3,0,0,2,17,3,132,14,1,14,385
3220,688f131,31/10/2019,25/01/2018,60000.0,13,13,149,1,1,1,3,2,2019-10-31,17900.0,3.59,18.3,0,0,2,19,1,89,8,1,1295,400
3221,6892457,16/10/2019,05/06/2018,20000.0,15,5,5,498,1,3,5,1,2019-10-16,6900.0,4.99,11.9,0,0,1,17,3,71,19,1,247,420
3222,689a6d4,23/10/2019,25/06/2018,20000.0,3,1,4,220,1,1,7,4,2019-10-23,23100.0,2.89,18.5,0,0,2,14,4,87,10,1,86,372
3223,689a874,30/09/2019,25/07/2018,18000.0,11,8,97,1193,1,2,1,1,2019-09-30,27400.0,2.89,27.3,0,0,4,4,3,72,15,1,572,331
3224,68a31a9,02/10/2019,28/01/2019,12500.0,27,19,21,1273,1,1,5,1,2019-10-02,3600.0,6.39,9.9,0,0,2,5,3,83,19,1,601,361
3225,68a55ae,28/10/2019,16/01/2019,12500.0,22,15,61,105,1,1,1,1,2019-10-28,17900.0,4.29,15.3,0,0,2,23,3,110,15,1,1161,282
3226,68a97c8,20/09/2019,16/03/2018,20000.0,60,6,199,0,1,1,2,1,2019-09-20,36100.0,2.89,26.7,1,0,2,18,3,70,14,1,1297,487
3227,68aabef,16/10/2019,12/03/2019,20000.0,13,13,141,0,1,1,17,5,2019-10-16,3600.0,6.39,20.9,0,1,2,19,2,89,18,1,1297,398
3228,68b82db,21/10/2019,12/02/2019,20000.0,2,2,1,15,1,1,1,1,2019-10-21,2800.0,6.39,14.5,1,1,2,13,3,98,15,1,1408,405
3229,68bcff2,31/10/2019,05/11/2018,12000.0,5,9,143,3151,1,1,1,1,2019-10-31,3600.0,6.39,29.0,0,0,2,24,3,113,15,1,1125,16
3230,68c5c50,11/10/2019,11/11/2017,26000.0,1,3,1,17,1,1,1,1,2019-10-11,15200.0,6.39,15.8,1,1,2,10,3,92,15,1,1288,405
3231,68c7d0b,30/10/2019,13/07/2017,20000.0,3,1,27,132,1,2,1,1,2019-10-30,8800.0,6.39,11.9,0,0,4,14,3,87,15,1,42,354
3232,68c9f41,09/09/2019,27/11/2018,20000.0,58,26,3,26,1,1,3,2,2019-09-09,13800.0,2.89,13.3,0,0,2,7,1,127,8,1,3,366
3233,68cba3c,30/09/2019,06/09/2018,20000.0,14,2,41,106,2,5,17,5,2019-09-30,1400.0,6.39,1.2,0,0,5,13,2,91,18,3,28,393
3234,68d461f,30/10/2019,24/01/2018,15000.0,7,7,14,684,1,1,3,2,2019-10-30,14800.0,4.99,23.2,0,0,2,20,1,101,8,1,344,371
3235,68dc13a,09/10/2019,08/01/2019,10000.0,2,2,646,0,1,3,6,2,2019-10-09,7600.0,6.39,16.9,0,0,1,13,1,98,16,1,1297,223
3236,68e1331,24/10/2019,03/06/2017,40000.0,136,5,132,1,1,1,3,2,2019-10-24,11000.0,3.59,16.1,0,0,2,17,1,29,8,1,1295,357
3237,68e1788,24/10/2019,27/07/2017,20000.0,4,4,433,0,1,1,1,1,2019-10-24,5800.0,5.69,29.3,0,0,2,21,3,108,15,1,1297,150
3238,68f34ef,26/09/2019,18/10/2018,60000.0,11,8,124,825,1,1,9,3,2019-09-26,40000.0,2.89,35.4,0,0,2,4,5,72,24,1,414,338
3239,68f69c8,15/10/2019,05/03/2018,20000.0,13,13,43,785,1,1,2,1,2019-10-15,17900.0,3.59,26.0,0,0,2,19,3,89,14,1,391,475
3240,68f8b17,30/10/2019,13/02/2019,25000.0,8,10,1,616,1,1,1,1,2019-10-30,3900.0,6.39,17.3,0,0,2,3,3,76,15,1,307,405
3241,68ff599,20/09/2019,20/09/2018,15000.0,17,20,344,0,1,1,9,3,2019-09-20,13100.0,4.99,23.5,0,0,2,12,5,97,24,1,1297,403
3242,690742e,25/09/2019,21/12/2018,20000.0,2,2,1,647,1,1,1,1,2019-09-25,49700.0,2.89,8.4,0,0,2,13,3,98,15,1,1422,405
3243,6907499,09/09/2019,30/11/2018,30000.0,75,15,1,33,1,1,1,1,2019-09-09,16800.0,3.59,27.6,0,1,2,23,3,130,15,1,1312,405
3244,690b3fa,07/10/2019,11/02/2019,10000.0,113,6,49,1330,1,1,19,4,2019-10-07,9000.0,6.39,15.1,0,0,2,18,4,20,11,1,629,392
3245,690d3eb,15/10/2019,18/09/2018,25000.0,7,7,765,0,1,1,2,1,2019-10-15,33100.0,2.89,18.2,0,0,2,20,3,101,14,1,1297,257
3246,6912621,30/09/2019,23/01/2019,50100.0,10,12,82,82,1,2,1,1,2019-09-30,9700.0,6.39,14.7,0,0,4,2,3,75,15,1,1405,376
3247,691b6a3,07/10/2019,23/02/2019,25000.0,9,11,41,1291,1,1,17,5,2019-10-07,22500.0,3.59,14.0,0,0,2,6,2,77,18,1,610,393
3248,691eae6,28/10/2019,03/04/2019,15000.0,9,11,120,524,1,1,23,3,2019-10-28,4100.0,6.39,17.8,0,0,2,6,5,77,1,1,265,10
3249,691f0b5,24/10/2019,01/11/2018,10000.0,29,6,107,1412,1,1,6,2,2019-10-24,2700.0,5.69,24.9,0,0,2,18,1,117,16,1,659,379
3250,6925339,28/10/2019,18/08/2017,20000.0,63,22,146,58,1,1,1,1,2019-10-28,2100.0,6.39,14.9,0,0,2,8,3,105,15,1,11,383
3251,692e464,02/10/2019,01/09/2018,10000.0,73,7,49,1395,1,1,19,4,2019-10-02,9000.0,4.99,15.8,0,0,2,20,4,106,11,1,650,392
3252,6932151,26/09/2019,28/11/2018,20000.0,3,1,62,2211,1,1,1,1,2019-09-26,12400.0,4.29,23.9,0,0,2,14,3,87,15,1,891,452
3253,6937e0b,31/10/2019,11/12/2018,35000.0,16,14,139,1,1,1,3,2,2019-10-31,22100.0,2.89,16.8,0,0,2,15,1,88,8,1,1295,473
3254,693b1d1,07/10/2019,05/11/2018,10000.0,19,17,14,1,1,1,3,2,2019-10-07,10300.0,4.99,15.9,0,0,2,1,1,82,8,1,1295,371
3255,69401ad,21/10/2019,18/02/2019,50000.0,46,16,61,1,1,1,1,1,2019-10-21,53800.0,3.59,10.3,0,0,2,11,3,64,15,1,1295,282
3256,694b705,23/10/2019,16/06/2018,145000.0,19,17,44,1707,1,1,18,3,2019-10-23,34500.0,2.89,16.5,1,0,2,1,5,82,5,1,1240,322
3257,694b9b2,16/10/2019,11/10/2018,16000.0,27,19,4,344,1,1,7,4,2019-10-16,14700.0,4.29,14.3,0,0,2,5,4,83,10,1,153,372
3258,6959f57,01/10/2019,27/07/2018,200000.0,39,17,4,2,1,1,7,4,2019-10-01,48300.0,1.89,8.5,0,0,2,1,4,67,10,1,1281,372
3259,6962119,08/10/2019,25/10/2017,20000.0,1,3,4,4,1,1,7,4,2019-10-08,27300.0,2.89,26.8,1,1,2,10,4,92,10,1,1401,372
3260,696f180,29/10/2019,04/02/2019,50000.0,49,8,298,0,1,1,3,2,2019-10-29,27600.0,3.59,14.1,1,1,2,4,1,128,8,1,1297,528
3261,6972a8b,30/09/2019,18/01/2018,10000.0,1,3,190,3188,1,1,10,4,2019-09-30,12500.0,4.99,22.4,0,0,2,10,4,92,17,1,1140,474
3262,69778d5,20/09/2019,01/11/2018,40000.0,18,21,34,1920,1,1,2,1,2019-09-20,2800.0,3.59,2.3,0,0,2,22,3,109,14,1,811,350
3263,697b18f,18/09/2019,03/07/2018,10000.0,2,2,203,905,1,1,3,2,2019-09-18,29100.0,2.89,22.0,0,0,2,13,1,98,8,1,458,33
3264,6982c0e,28/10/2019,14/08/2018,9000.0,18,21,251,504,1,2,5,1,2019-10-28,4300.0,6.39,37.5,0,1,4,22,3,109,19,1,1504,546
3265,69850ec,21/10/2019,20/03/2019,20000.0,18,21,42,770,1,1,15,3,2019-10-21,7200.0,6.39,23.2,0,0,2,22,5,109,4,1,382,367
3266,69883c2,26/09/2019,24/10/2018,20000.0,24,16,17,23,1,1,2,1,2019-09-26,23300.0,2.89,22.5,1,1,2,11,3,125,14,1,1311,396
3267,6996314,06/09/2019,11/07/2018,20000.0,4,4,2,432,1,1,2,1,2019-09-06,29000.0,2.89,20.5,0,0,2,21,3,108,14,1,207,385
3268,699c22e,21/10/2019,27/09/2018,20200.0,10,12,131,1517,1,1,1,1,2019-10-21,14600.0,4.99,22.5,0,0,2,2,3,75,15,1,700,491
3269,699e79a,07/10/2019,10/11/2018,18500.0,8,10,239,526,1,1,8,3,2019-10-07,20200.0,3.59,26.8,0,0,2,3,5,76,9,1,267,55
3270,69a0d87,30/10/2019,18/01/2019,20000.0,2,2,2,32,1,1,2,1,2019-10-30,4500.0,4.99,7.9,1,0,2,13,3,98,14,1,1318,385
3271,69a39f1,31/10/2019,09/04/2019,20000.0,33,5,234,1,1,1,3,2,2019-10-31,5900.0,6.39,21.1,0,0,2,17,1,124,8,1,1295,431
3272,69a68fb,25/09/2019,29/11/2018,100000.0,7,7,58,896,1,1,1,1,2019-09-25,69000.0,2.19,10.2,0,0,2,20,3,101,15,1,454,285
3273,69abc36,11/10/2019,31/01/2019,6000.0,3,1,146,548,1,1,1,1,2019-10-11,19300.0,4.29,14.5,1,0,2,14,3,87,15,1,1478,383
3274,69ae539,28/10/2019,12/03/2019,5000.0,36,22,2,76,1,1,2,1,2019-10-28,3000.0,6.39,36.8,0,1,2,8,3,68,14,1,1292,385
3275,69af399,16/10/2019,28/03/2019,32000.0,7,7,1,1168,1,1,1,1,2019-10-16,10600.0,6.39,17.1,0,0,2,20,3,101,15,1,562,405
3276,69b0b7b,25/09/2019,26/07/2017,20000.0,22,15,1,116,3,5,1,1,2019-09-25,62100.0,1.89,12.6,1,1,5,23,3,110,15,2,1303,405
3277,69b918a,30/10/2019,04/12/2018,12500.0,1,3,1,2987,1,1,1,1,2019-10-30,12400.0,4.99,26.6,0,0,2,10,3,92,15,1,1086,405
3278,69d8d31,17/10/2019,18/12/2018,10000.0,13,13,1,20,1,1,1,1,2019-10-17,5400.0,6.39,19.2,1,1,2,19,3,89,15,1,1345,405
3279,69dc7a7,08/10/2019,20/03/2018,45000.0,20,23,62,1,1,1,1,1,2019-10-08,26200.0,2.89,11.4,0,0,2,25,3,120,15,1,1295,452
3280,69edf8e,02/09/2019,15/11/2018,70000.0,4,4,543,0,1,1,10,4,2019-09-02,20700.0,2.89,8.7,0,0,2,21,4,108,17,1,1297,194
3281,69f4588,31/10/2019,29/09/2016,100000.0,2,2,1,148,1,1,1,1,2019-10-31,41400.0,1.89,5.3,0,0,2,13,3,98,15,1,1373,405
3282,69fab9e,31/10/2019,23/01/2018,30000.0,11,8,477,0,1,3,3,2,2019-10-31,37100.0,2.89,21.2,0,0,1,4,1,72,8,1,1297,309
3283,6a04917,03/09/2019,08/10/2018,65000.0,6,1,9,291,1,1,6,2,2019-09-03,20700.0,2.89,8.9,0,0,2,14,1,78,16,1,129,355
3284,6a080a7,25/09/2019,20/06/2018,25000.0,12,1,186,2612,1,1,3,2,2019-09-25,27600.0,2.89,21.2,0,0,2,14,1,139,8,1,982,374
3285,6a0cb6e,30/10/2019,12/02/2019,20000.0,108,5,7,687,1,1,9,3,2019-10-30,27600.0,3.59,17.3,1,1,2,17,5,153,24,1,1596,449
3286,6a1e7b6,25/09/2019,23/11/2017,20000.0,7,7,7,251,1,1,9,3,2019-09-25,4400.0,6.39,35.3,1,0,2,20,5,101,24,1,1166,449
3287,6a31da2,10/09/2019,14/12/2018,15000.0,1,3,59,631,1,1,1,1,2019-09-10,4100.0,3.59,3.5,0,0,2,10,3,92,15,1,314,421
3288,6a323e7,11/10/2019,04/11/2018,50000.0,5,9,69,1,1,1,1,1,2019-10-11,13800.0,3.59,19.6,1,0,2,24,3,113,15,1,1295,445
3289,6a35af0,29/10/2019,12/01/2018,30000.0,6,1,47,645,1,1,3,2,2019-10-29,17700.0,3.59,19.4,0,0,2,14,1,78,8,1,320,330
3290,6a390f8,07/10/2019,01/02/2019,8000.0,17,20,129,935,1,1,15,3,2019-10-07,2800.0,6.39,14.5,0,0,2,12,5,97,4,1,473,13
3291,6a490f7,11/10/2019,15/12/2017,13000.0,4,4,726,0,1,1,1,1,2019-10-11,4400.0,6.39,18.1,0,0,2,21,3,108,15,1,1297,245
3292,6a4e824,16/10/2019,15/03/2019,20000.0,22,15,44,0,1,1,18,3,2019-10-16,3900.0,6.39,20.3,1,1,2,23,5,110,5,1,1297,322
3293,6a530bb,07/10/2019,21/06/2018,20000.0,6,1,5,824,1,3,5,1,2019-10-07,13800.0,3.59,12.6,0,0,1,14,3,78,19,1,413,420
3294,6a58367,28/10/2019,18/02/2019,12000.0,3,1,5,2275,1,2,5,1,2019-10-28,3100.0,6.39,20.3,0,1,4,14,3,87,19,1,1547,420
3295,6a5dd71,30/10/2019,16/03/2017,20000.0,2,2,181,11,1,1,21,5,2019-10-30,13200.0,6.39,7.0,0,0,2,13,2,98,12,1,1308,27
3296,6a6419a,20/09/2019,01/08/2018,100000.0,49,8,28,2416,1,1,1,1,2019-09-20,20700.0,2.89,9.8,0,0,2,4,3,128,15,1,940,332
3297,6a6b1de,16/10/2019,26/03/2019,23600.0,14,2,99,600,1,1,1,1,2019-10-16,6100.0,6.39,15.5,0,0,2,13,3,91,15,1,299,370
3298,6a6dfbe,31/10/2019,18/03/2019,10000.0,5,9,110,384,1,1,1,1,2019-10-31,6000.0,6.39,19.1,0,0,2,24,3,113,15,1,179,286
3299,6a708b8,26/09/2019,04/10/2017,35000.0,11,8,127,673,1,1,4,2,2019-09-26,24800.0,2.89,9.1,0,0,2,4,1,72,7,1,335,12
3300,6a72051,16/10/2019,06/03/2019,9000.0,1,3,45,772,1,1,1,1,2019-10-16,3400.0,6.39,20.0,0,0,2,10,3,92,15,1,383,406
3301,6a7511e,21/10/2019,29/03/2019,11500.0,8,10,4,472,1,1,7,4,2019-10-21,5500.0,6.39,15.0,0,0,2,3,4,76,10,1,231,372
3302,6a76981,15/10/2019,18/04/2017,20000.0,3,1,143,320,1,1,1,1,2019-10-15,17900.0,4.29,13.8,0,0,2,14,3,87,15,1,143,16
3303,6a8e01f,09/09/2019,08/06/2018,30000.0,2,2,217,0,1,1,8,3,2019-09-09,13800.0,3.59,20.3,1,1,2,13,5,98,9,1,1297,417
3304,6a9ae77,31/10/2019,25/10/2018,15000.0,2,2,62,1410,1,1,1,1,2019-10-31,6900.0,4.99,13.8,0,0,2,13,3,98,15,1,658,452
3305,6a9d578,28/10/2019,25/10/2018,35000.0,12,1,12,3158,1,1,1,1,2019-10-28,50000.0,3.59,36.1,1,1,2,14,3,139,15,1,1692,339
