client_id;data_de_desembolso;data_cadastro;tpv_prometido;mcc_;segmento_;cidade_;bairro_;canal_de_vendas_;subcanal_de_vendas_;uf_;regiao_;;;;
1ac90fe;31/10/2019;06/04/2019;;mcc_11;segmento_8;cidade_171;bairro_1956;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
0d801fb;31/10/2019;19/09/2018;9000.0;mcc_17;segmento_20;cidade_7;bairro_729;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
1c95de0;18/09/2019;19/03/2018;180000.0;mcc_25;segmento_18;cidade_25;bairro_287;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
67eb1e2;21/10/2019;27/11/2018;150000.0;mcc_12;segmento_1;cidade_26;bairro_393;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
174f912;23/09/2019;01/10/2018;30000.0;mcc_17;segmento_20;cidade_84;bairro_120;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
693b1d1;07/10/2019;05/11/2018;10000.0;mcc_19;segmento_17;cidade_14;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
3f42736;07/10/2019;16/01/2019;5000.0;mcc_47;segmento_6;cidade_740;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
253c5d7;08/10/2019;23/11/2018;10000.0;mcc_58;segmento_26;cidade_41;bairro_106;canal_de_vendas_1;subcanal_de_vendas_1;uf_17;regiao_5;;;;
22ab4c1;10/09/2019;08/11/2018;7000.0;mcc_1;segmento_3;cidade_709;;canal_de_vendas_1;subcanal_de_vendas_3;uf_18;regiao_3;;;;
4e150c7;18/09/2019;09/11/2018;15000.0;mcc_2;segmento_2;cidade_3;bairro_38;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
249495e;28/10/2019;24/04/2019;7000.0;mcc_4;segmento_4;cidade_666;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
176744f;31/10/2019;07/09/2018;;mcc_3;segmento_1;cidade_150;bairro_25;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
2b78a69;17/09/2019;09/11/2018;;mcc_8;segmento_10;cidade_10;bairro_561;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
24e3e72;26/09/2019;24/05/2018;20000.0;mcc_30;segmento_8;cidade_48;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
7aea8d1;03/09/2019;28/11/2018;15000.0;mcc_2;segmento_2;cidade_22;bairro_1135;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1;;;;
7f89b33;26/09/2019;16/10/2018;10000.0;mcc_4;segmento_4;cidade_498;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
314f841;31/10/2019;09/11/2018;5000.0;mcc_1;segmento_3;cidade_3;bairro_58;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
50feaac;08/10/2019;27/11/2018;150000.0;mcc_71;segmento_5;cidade_66;bairro_304;canal_de_vendas_1;subcanal_de_vendas_1;uf_20;regiao_4;;;;
064bc78;07/10/2019;17/01/2019;110000.0;mcc_21;segmento_24;cidade_23;bairro_217;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3;;;;
1b2afdb;10/09/2019;30/11/2018;20000.0;mcc_20;segmento_23;cidade_42;bairro_227;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
3352d32;07/10/2019;22/02/2019;10000.0;mcc_10;segmento_12;cidade_3;bairro_660;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
099e43f;31/10/2019;29/04/2019;15000.0;mcc_132;segmento_6;cidade_3;bairro_37;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
1dc4dc7;30/10/2019;10/11/2017;11250.0;mcc_33;segmento_5;cidade_11;bairro_1247;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
55295f2;16/10/2019;27/09/2018;60000.0;mcc_4;segmento_4;cidade_463;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
7ceff29;16/10/2019;20/03/2019;50000.0;mcc_1;segmento_3;cidade_259;;canal_de_vendas_1;subcanal_de_vendas_4;uf_5;regiao_1;;;;
2970675;02/10/2019;29/01/2019;25000.0;mcc_10;segmento_12;cidade_659;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
0ddd1a6;04/09/2019;26/11/2018;30000.0;mcc_11;segmento_8;cidade_1;bairro_435;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
64b9311;25/09/2019;20/02/2018;6000.0;mcc_31;segmento_4;cidade_1;bairro_948;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
09e68eb;09/10/2019;24/08/2018;41000.0;mcc_12;segmento_1;cidade_179;bairro_3;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
4f7baef;28/10/2019;25/09/2018;80000.0;mcc_6;segmento_1;cidade_1;bairro_1242;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
232f0a3;02/09/2019;16/11/2018;2000.0;mcc_59;segmento_6;cidade_3;bairro_520;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
3607fb6;17/10/2019;02/07/2017;;mcc_1;segmento_3;cidade_53;bairro_1264;canal_de_vendas_3;subcanal_de_vendas_5;uf_1;regiao_1;;;;
8205b98;23/10/2019;30/05/2018;8000.0;mcc_51;segmento_17;cidade_77;bairro_570;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
30f9e28;07/10/2019;30/06/2017;;mcc_5;segmento_9;cidade_39;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
2bf305b;07/10/2019;29/01/2019;16000.0;mcc_4;segmento_4;cidade_34;bairro_163;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
38dd38f;20/09/2019;14/03/2018;8000.0;mcc_1;segmento_3;cidade_2;bairro_553;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
6b33d20;30/10/2019;13/12/2018;;mcc_5;segmento_9;cidade_64;bairro_2125;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
7b3f96a;21/10/2019;29/03/2019;75000.0;mcc_1;segmento_3;cidade_16;bairro_18;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
436b818;20/09/2019;19/12/2018;90000.0;mcc_8;segmento_10;cidade_6;;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
043a51c;26/09/2019;01/03/2018;5000.0;mcc_52;segmento_1;cidade_26;bairro_2187;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
3e5908d;17/10/2019;24/03/2018;29100.0;mcc_17;segmento_20;cidade_2;bairro_71;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
5f21271;02/09/2019;27/11/2018;35000.0;mcc_2;segmento_2;cidade_92;bairro_262;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
08fe218;26/09/2019;20/12/2018;60000.0;mcc_80;segmento_4;cidade_21;bairro_157;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
74259d9;07/10/2019;04/10/2018;27000.0;mcc_38;segmento_26;cidade_8;bairro_79;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
74dfab9;28/10/2019;13/03/2019;15000.0;mcc_3;segmento_1;cidade_227;bairro_517;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
5901b4b;24/10/2019;05/07/2018;;mcc_3;segmento_1;cidade_93;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1;;;;
2878899;16/10/2019;16/03/2019;35000.0;mcc_3;segmento_1;cidade_12;bairro_1426;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5e24d8b;09/10/2019;28/01/2019;8000.0;mcc_1;segmento_3;cidade_4;bairro_1055;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
0523f97;28/10/2019;27/02/2019;10100.0;mcc_1;segmento_3;cidade_59;bairro_400;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
5b96457;16/10/2019;15/06/2018;40000.0;mcc_22;segmento_15;cidade_17;bairro_210;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
803eb04;30/09/2019;14/11/2018;6000.0;mcc_21;segmento_24;cidade_1;bairro_159;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
697b18f;18/09/2019;03/07/2018;10000.0;mcc_2;segmento_2;cidade_203;bairro_905;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
9248084;17/10/2019;29/03/2019;130000.0;mcc_20;segmento_23;cidade_49;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_19;regiao_4;;;;
321048c;28/10/2019;24/08/2018;70000.0;mcc_4;segmento_4;cidade_18;bairro_69;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
25c4781;26/09/2019;17/02/2019;200000.0;mcc_6;segmento_1;cidade_4;bairro_1951;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
373a3f3;19/09/2019;06/09/2018;25000.0;mcc_17;segmento_20;cidade_1;bairro_75;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
2ac2393;16/10/2019;30/03/2019;15000.0;mcc_1;segmento_3;cidade_744;;canal_de_vendas_1;subcanal_de_vendas_3;uf_13;regiao_3;;;;
3cae939;25/09/2019;05/09/2018;40000.0;mcc_8;segmento_10;cidade_63;bairro_934;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
0bfb0cc;07/10/2019;26/12/2018;20000.0;mcc_19;segmento_17;cidade_32;bairro_128;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
46cd722;28/10/2019;08/03/2019;30000.0;mcc_4;segmento_4;cidade_1;bairro_15;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
05834f1;31/10/2019;11/12/2018;7000.0;mcc_1;segmento_3;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
059ba15;28/10/2019;22/03/2019;28000.0;mcc_1;segmento_3;cidade_5;bairro_1160;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
77d9abc;31/10/2019;18/04/2019;35000.0;mcc_10;segmento_12;cidade_40;bairro_2234;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
0148d53;31/10/2019;26/10/2018;15000.0;mcc_122;segmento_19;cidade_129;bairro_2761;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
19d2636;20/09/2019;03/12/2018;5000.0;mcc_22;segmento_15;cidade_146;bairro_548;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
682e688;31/10/2019;15/03/2019;70000.0;mcc_18;segmento_21;cidade_4;bairro_2;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
102e879;21/10/2019;05/09/2017;;mcc_32;segmento_5;cidade_4;bairro_19;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
17d4955;31/10/2019;27/03/2019;15000.0;mcc_2;segmento_2;cidade_41;bairro_102;canal_de_vendas_1;subcanal_de_vendas_1;uf_17;regiao_5;;;;
4507b01;15/10/2019;27/09/2018;25100.0;mcc_82;segmento_5;cidade_155;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
67d9a5a;25/09/2019;26/12/2018;25000.0;mcc_90;segmento_22;cidade_65;bairro_389;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1;;;;
6ed3cbe;21/10/2019;09/11/2018;25000.0;mcc_7;segmento_7;cidade_10;bairro_150;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
2f9b78c;10/09/2019;16/03/2018;100000.0;mcc_6;segmento_1;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
7b411c3;16/10/2019;08/08/2017;;mcc_11;segmento_8;cidade_125;bairro_39;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1;;;;
21481f2;23/09/2019;15/06/2018;10000.0;mcc_41;segmento_5;cidade_15;bairro_108;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
188f303;28/10/2019;12/01/2019;5000.0;mcc_58;segmento_26;cidade_3;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
0c0f91d;31/10/2019;25/04/2018;10000.0;mcc_15;segmento_5;cidade_283;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
59d6320;21/10/2019;02/11/2017;;mcc_4;segmento_4;cidade_39;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
727cb1c;19/09/2019;07/11/2018;20000.0;mcc_6;segmento_1;cidade_325;;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
2357744;31/10/2019;05/04/2018;;mcc_120;segmento_19;cidade_34;bairro_163;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
1d9a69d;25/09/2019;07/07/2018;;mcc_4;segmento_4;cidade_81;bairro_223;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1;;;;
2106c2a;05/09/2019;22/11/2018;40000.0;mcc_70;segmento_22;cidade_9;bairro_30;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
757f59e;02/09/2019;29/09/2018;50000.0;mcc_30;segmento_8;cidade_9;bairro_134;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
0ebc22a;10/09/2019;13/09/2018;35000.0;mcc_1;segmento_3;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
21e50a6;20/09/2019;21/12/2017;40000.0;mcc_7;segmento_7;cidade_33;bairro_183;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
309df64;28/10/2019;16/11/2018;25000.0;mcc_31;segmento_4;cidade_2;bairro_73;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
79d6276;20/09/2019;08/11/2018;60000.0;mcc_33;segmento_5;cidade_15;bairro_347;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
4900ec7;28/10/2019;09/03/2018;6000.0;mcc_1;segmento_3;cidade_17;bairro_2204;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
3411506;10/09/2019;26/11/2018;15000.0;mcc_8;segmento_10;cidade_78;bairro_1174;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
210a2ed;28/10/2019;22/03/2019;25000.0;mcc_2;segmento_2;cidade_1;bairro_16;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6234cd5;02/09/2019;02/10/2018;80000.0;mcc_2;segmento_2;cidade_8;bairro_245;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
32dfe95;10/09/2019;29/11/2018;21000.0;mcc_1;segmento_3;cidade_372;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3;;;;
6548858;28/10/2019;29/08/2018;10000.0;mcc_2;segmento_2;cidade_283;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
0fc96e8;11/10/2019;08/10/2018;45000.0;mcc_11;segmento_8;cidade_2;bairro_302;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
5882412;03/09/2019;21/09/2018;10000.0;mcc_1;segmento_3;cidade_64;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
5c9a494;30/10/2019;29/11/2018;12000.0;mcc_8;segmento_10;cidade_74;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
5d4a1b3;21/10/2019;23/11/2018;80000.0;mcc_32;segmento_5;cidade_2;bairro_246;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
0332e9c;31/10/2019;16/04/2019;6000.0;mcc_16;segmento_14;cidade_60;bairro_868;canal_de_vendas_1;subcanal_de_vendas_3;uf_5;regiao_1;;;;
73b2804;16/10/2019;27/03/2019;;mcc_4;segmento_4;cidade_6;bairro_21;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3;;;;
6c48045;28/10/2019;01/03/2019;6000.0;mcc_23;segmento_25;cidade_129;bairro_2128;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
0db3ee6;24/10/2019;22/03/2019;34000.0;mcc_3;segmento_1;cidade_33;bairro_467;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
151fce3;30/10/2019;21/02/2019;33000.0;mcc_3;segmento_1;cidade_3;bairro_26;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
5e67797;11/09/2019;24/10/2018;40000.0;mcc_2;segmento_2;cidade_131;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
66ba302;31/10/2019;07/02/2017;;mcc_25;segmento_18;cidade_45;bairro_1133;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
83c755a;18/10/2019;15/03/2018;150000.0;mcc_103;segmento_13;cidade_1;bairro_222;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
4e4b5ea;19/09/2019;20/02/2017;;mcc_2;segmento_2;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
135a25a;11/10/2019;23/11/2018;20000.0;mcc_4;segmento_4;cidade_37;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
7d56cc2;03/09/2019;20/11/2018;16000.0;mcc_10;segmento_12;cidade_252;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
0976d04;15/10/2019;13/03/2018;20000.0;mcc_29;segmento_6;cidade_76;bairro_1526;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
1ff7fc4;18/09/2019;10/10/2018;500000.0;mcc_2;segmento_2;cidade_94;;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
5e8ba02;07/10/2019;13/12/2018;20000.0;mcc_3;segmento_1;cidade_157;bairro_766;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
62cf680;23/09/2019;04/10/2017;35000.0;mcc_11;segmento_8;cidade_96;bairro_3083;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
01b6b3e;16/10/2019;14/05/2018;35000.0;mcc_13;segmento_13;cidade_124;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
4928bbc;23/10/2019;25/10/2018;10000.0;mcc_17;segmento_20;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
17ba522;02/10/2019;06/05/2016;23900.0;mcc_30;segmento_8;cidade_343;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3;;;;
8320dfc;23/09/2019;19/12/2018;50000.0;mcc_28;segmento_8;cidade_355;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_4;regiao_2;;;;
809c33a;11/09/2019;19/10/2018;20000.0;mcc_3;segmento_1;cidade_146;bairro_1126;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
7ab2c3a;01/10/2019;18/05/2018;26000.0;mcc_2;segmento_2;cidade_8;bairro_2946;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
52c3d78;23/10/2019;29/01/2018;40000.0;mcc_13;segmento_13;cidade_295;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
607728a;02/09/2019;18/04/2018;50000.0;mcc_3;segmento_1;cidade_1;bairro_916;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3dd04f7;02/10/2019;22/11/2017;;mcc_45;segmento_7;cidade_1;bairro_169;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
27fa963;11/10/2019;06/04/2018;15000.0;mcc_2;segmento_2;cidade_107;bairro_559;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
8197748;17/10/2019;16/11/2018;30000.0;mcc_4;segmento_4;cidade_209;bairro_2088;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
73d0ea0;30/10/2019;30/11/2018;12000.0;mcc_9;segmento_11;cidade_2;bairro_235;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
7b3e7c4;04/09/2019;24/09/2018;340000.0;mcc_6;segmento_1;cidade_226;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3ba65f5;16/10/2019;27/03/2019;17000.0;mcc_1;segmento_3;cidade_156;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
64c3a86;28/10/2019;31/12/2018;40000.0;mcc_70;segmento_22;cidade_32;bairro_1122;canal_de_vendas_1;subcanal_de_vendas_1;uf_16;regiao_3;;;;
6cff0b4;28/10/2019;06/03/2018;;mcc_4;segmento_4;cidade_2;bairro_532;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
809fe3c;28/10/2019;23/11/2018;8000.0;mcc_11;segmento_8;cidade_63;bairro_2048;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
1acae4f;28/10/2019;18/04/2018;;mcc_2;segmento_2;cidade_800;;canal_de_vendas_1;subcanal_de_vendas_3;uf_11;regiao_3;;;;
16b23d1;31/10/2019;07/03/2019;20000.0;mcc_3;segmento_1;cidade_453;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
2cd2b8b;29/10/2019;23/05/2018;20000.0;mcc_1;segmento_3;cidade_1;bairro_115;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3cceafd;28/10/2019;26/02/2019;20000.0;mcc_115;segmento_6;cidade_8;bairro_1922;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4;;;;
50f5f69;17/10/2019;23/03/2019;16000.0;mcc_53;segmento_7;cidade_315;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
56c6f67;28/10/2019;17/04/2019;17600.0;mcc_11;segmento_8;cidade_442;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
047bb54;06/09/2019;06/11/2018;12000.0;mcc_1;segmento_3;cidade_72;bairro_314;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
05fe103;06/09/2019;23/11/2018;6000.0;mcc_1;segmento_3;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
60a8e17;31/10/2019;04/04/2019;;mcc_10;segmento_12;cidade_2;bairro_34;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
5774c28;07/10/2019;28/02/2019;40000.0;mcc_3;segmento_1;cidade_56;bairro_3;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2;;;;
1e93fb0;18/09/2019;13/08/2018;10000.0;mcc_1;segmento_3;cidade_2;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
71ba7e8;24/10/2019;26/01/2019;21000.0;mcc_28;segmento_8;cidade_46;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
84ece01;23/09/2019;18/10/2018;16200.0;mcc_3;segmento_1;cidade_1;bairro_1401;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6cfe008;28/10/2019;13/12/2018;4000.0;mcc_10;segmento_12;cidade_5;bairro_217;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
04c18c8;15/10/2019;30/11/2018;55000.0;mcc_41;segmento_5;cidade_38;bairro_1292;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6d9221c;07/10/2019;03/11/2018;;mcc_12;segmento_1;cidade_116;bairro_1332;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1;;;;
657bbbb;15/10/2019;10/01/2019;8000.0;mcc_1;segmento_3;cidade_122;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
45bac60;28/10/2019;16/04/2019;10000.0;mcc_10;segmento_12;cidade_3;bairro_385;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2;;;;
51f7392;07/10/2019;14/02/2019;17000.0;mcc_8;segmento_10;cidade_4;bairro_70;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4;;;;
77b1d6c;23/10/2019;20/02/2019;20000.0;mcc_2;segmento_2;cidade_120;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_23;regiao_3;;;;
78ea584;16/10/2019;07/12/2017;;mcc_10;segmento_12;cidade_433;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3c9b400;30/10/2019;11/04/2019;30000.0;mcc_2;segmento_2;cidade_137;bairro_1124;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
336345b;17/10/2019;11/07/2018;90000.0;mcc_25;segmento_18;cidade_30;bairro_736;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
492ce80;07/10/2019;03/08/2016;;mcc_65;segmento_19;cidade_1;bairro_313;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
023cdfc;25/09/2019;14/11/2018;48000.0;mcc_41;segmento_5;cidade_2;bairro_285;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
2b16e11;12/09/2019;06/02/2017;;mcc_1;segmento_3;cidade_2;bairro_9;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1;;;;
00afc8b;20/09/2019;24/11/2017;35000.0;mcc_5;segmento_9;cidade_88;bairro_131;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6c99424;02/09/2019;18/10/2018;41000.0;mcc_2;segmento_2;cidade_429;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2;;;;
6e6c964;21/10/2019;12/02/2019;20000.0;mcc_2;segmento_2;cidade_1;bairro_56;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
6b638b8;03/09/2019;18/08/2017;10000.0;mcc_58;segmento_26;cidade_40;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
3f5a50a;16/09/2019;08/03/2018;10000.0;mcc_1;segmento_3;cidade_1;bairro_422;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1;;;;
07b77ca;28/10/2019;12/07/2017;15000.0;mcc_22;segmento_15;cidade_7;bairro_215;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3;;;;
