,client_id,mes,tpv_,margem_tpv_,data_de_desembolso_
69853,7c7cc15,2019-02-28,1594.8,10.31,2019-10-07
69854,7c7cc15,2019-03-31,2414.26,13.64,2019-10-07
69855,7c7cc15,2019-04-30,2435.3,9.03,2019-10-07
69856,7c7cc15,2019-05-31,2972.37,17.99,2019-10-07
69857,7c7cc15,2019-06-30,2320.98,7.51,2019-10-07
69858,7c7cc15,2019-07-31,2422.9,8.65,2019-10-07
69859,7c7cc15,2019-08-31,2466.92,9.61,2019-10-07
69860,7c7cc15,2019-09-30,5461.67,48.98,2019-10-07
69872,7c7e64c,2018-09-30,2689.62,47.53,2019-09-10
69873,7c7e64c,2018-10-31,2632.94,48.7,2019-09-10
69874,7c7e64c,2018-11-30,3730.23,64.88,2019-09-10
69875,7c7e64c,2018-12-31,4885.89,88.11,2019-09-10
69876,7c7e64c,2019-01-31,2838.87,53.72,2019-09-10
69877,7c7e64c,2019-02-28,4023.59,73.53,2019-09-10
69878,7c7e64c,2019-03-31,4068.5,73.51,2019-09-10
69879,7c7e64c,2019-04-30,4940.99,92.74,2019-09-10
69880,7c7e64c,2019-05-31,3553.11,63.87,2019-09-10
69881,7c7e64c,2019-06-30,3180.14,56.43,2019-09-10
69882,7c7e64c,2019-07-31,4570.05,82.02,2019-09-10
69883,7c7e64c,2019-08-31,3288.79,60.26,2019-09-10
69894,7c8493e,2018-11-30,3296.43,34.51,2019-10-31
69895,7c8493e,2018-12-31,4587.06,34.58,2019-10-31
69896,7c8493e,2019-01-31,3476.76,28.47,2019-10-31
69897,7c8493e,2019-02-28,4686.19,43.99,2019-10-31
69898,7c8493e,2019-03-31,3358.06,29.14,2019-10-31
69899,7c8493e,2019-04-30,4794.38,29.14,2019-10-31
69900,7c8493e,2019-05-31,3176.79,21.89,2019-10-31
69901,7c8493e,2019-06-30,2031.74,14.33,2019-10-31
69902,7c8493e,2019-07-31,5268.83,51.33,2019-10-31
69903,7c8493e,2019-08-31,3753.7,27.83,2019-10-31
69904,7c8493e,2019-09-30,4355.95,48.31,2019-10-31
69915,7c8b3e5,2018-10-31,25724.9,86.34,2019-10-16
69916,7c8b3e5,2018-11-30,110051.23,477.9,2019-10-16
69917,7c8b3e5,2018-12-31,112740.45,381.35,2019-10-16
69918,7c8b3e5,2019-01-31,70864.63,220.21,2019-10-16
69919,7c8b3e5,2019-02-28,78234.43,230.48,2019-10-16
69920,7c8b3e5,2019-03-31,75432.24,237.51,2019-10-16
69921,7c8b3e5,2019-04-30,71312.51,206.58,2019-10-16
69922,7c8b3e5,2019-05-31,84461.23,318.92,2019-10-16
69923,7c8b3e5,2019-06-30,76512.56,300.34,2019-10-16
69924,7c8b3e5,2019-07-31,79946.06,280.33,2019-10-16
69925,7c8b3e5,2019-08-31,101544.03,305.76,2019-10-16
69926,7c8b3e5,2019-09-30,79732.5,242.6,2019-10-16
69927,7c8c439,2019-01-31,9248.98,77.78,2019-10-07
69928,7c8c439,2019-02-28,11043.79,94.29,2019-10-07
69929,7c8c439,2019-03-31,8867.91,74.6,2019-10-07
69930,7c8c439,2019-04-30,9655.26,75.23,2019-10-07
69931,7c8c439,2019-05-31,10235.55,72.34,2019-10-07
69932,7c8c439,2019-06-30,9310.74,61.09,2019-10-07
69933,7c8c439,2019-07-31,12264.4,76.86,2019-10-07
69934,7c8c439,2019-08-31,9209.82,59.69,2019-10-07
69935,7c8c439,2019-09-30,14826.54,231.19,2019-10-07
69936,7c8d6bf,2019-01-31,1479.4,1.26,2019-10-30
69937,7c8d6bf,2019-02-28,98851.26,212.84,2019-10-30
69938,7c8d6bf,2019-03-31,127056.24,265.89,2019-10-30
69939,7c8d6bf,2019-04-30,131312.79,243.81,2019-10-30
69940,7c8d6bf,2019-05-31,133769.56,358.3,2019-10-30
69941,7c8d6bf,2019-06-30,128246.54,538.15,2019-10-30
69942,7c8d6bf,2019-07-31,152657.35,711.99,2019-10-30
69943,7c8d6bf,2019-08-31,142287.75,540.2,2019-10-30
69944,7c8d6bf,2019-09-30,131198.09,232.42,2019-10-30
69945,7c9d653,2019-04-30,744.72,7.7,2019-10-28
69946,7c9d653,2019-05-31,2971.93,36.4,2019-10-28
69947,7c9d653,2019-06-30,3147.66,35.63,2019-10-28
69948,7c9d653,2019-07-31,1991.77,26.17,2019-10-28
69949,7c9d653,2019-08-31,4015.92,37.29,2019-10-28
69950,7c9d653,2019-09-30,3712.72,33.08,2019-10-28
69963,7cadd80,2018-09-30,49519.96,1010.78,2019-09-26
69964,7cadd80,2018-10-31,12347.58,354.32,2019-09-26
69965,7cadd80,2018-11-30,17330.5,452.18,2019-09-26
69966,7cadd80,2018-12-31,22615.41,619.42,2019-09-26
69967,7cadd80,2019-01-31,11130.46,316.02,2019-09-26
69968,7cadd80,2019-02-28,40884.17,490.85,2019-09-26
69969,7cadd80,2019-03-31,42947.75,455.97,2019-09-26
69970,7cadd80,2019-04-30,62124.13,719.06,2019-09-26
69971,7cadd80,2019-05-31,57210.95,679.64,2019-09-26
69972,7cadd80,2019-06-30,93777.75,1393.94,2019-09-26
69973,7cadd80,2019-07-31,87736.66,1198.1,2019-09-26
69974,7cadd80,2019-08-31,55693.46,802.01,2019-09-26
69975,7cae890,2019-04-30,648.79,3.78,2019-10-31
69976,7cae890,2019-05-31,4543.5,28.37,2019-10-31
69977,7cae890,2019-06-30,6281.79,36.6,2019-10-31
69978,7cae890,2019-07-31,11200.04,66.76,2019-10-31
69979,7cae890,2019-08-31,11094.85,63.89,2019-10-31
69980,7cae890,2019-09-30,12467.07,57.06,2019-10-31
69981,7cb1250,2018-11-30,21659.55,374.59,2019-10-21
69982,7cb1250,2018-12-31,42903.72,688.96,2019-10-21
69983,7cb1250,2019-01-31,126412.76,1989.46,2019-10-21
69984,7cb1250,2019-02-28,20672.19,320.26,2019-10-21
69985,7cb1250,2019-03-31,29922.38,510.52,2019-10-21
69986,7cb1250,2019-04-30,15545.11,259.66,2019-10-21
69987,7cb1250,2019-05-31,17259.16,278.19,2019-10-21
69988,7cb1250,2019-06-30,19581.8,315.9,2019-10-21
69989,7cb1250,2019-07-31,19248.05,294.84,2019-10-21
69990,7cb1250,2019-08-31,16849.77,253.51,2019-10-21
69991,7cb1250,2019-09-30,23551.73,364.61,2019-10-21
69992,7cb7e65,2018-09-30,28798.97,365.62,2019-09-10
69993,7cb7e65,2018-10-31,57834.21,611.98,2019-09-10
69994,7cb7e65,2018-11-30,67520.27,610.22,2019-09-10
69995,7cb7e65,2018-12-31,77018.65,681.49,2019-09-10
69996,7cb7e65,2019-01-31,62066.68,548.56,2019-09-10
69997,7cb7e65,2019-02-28,118780.84,1068.62,2019-09-10
69998,7cb7e65,2019-03-31,123016.0,1085.71,2019-09-10
69999,7cb7e65,2019-04-30,140760.23,1263.66,2019-09-10
70000,7cb7e65,2019-05-31,134977.11,962.05,2019-09-10
70001,7cb7e65,2019-06-30,162149.3,1175.38,2019-09-10
70002,7cb7e65,2019-07-31,193767.3,1378.91,2019-09-10
70003,7cb7e65,2019-08-31,153909.12,1098.8,2019-09-10
70026,7cc6773,2019-03-31,14613.65,111.98,2019-10-21
70027,7cc6773,2019-04-30,19616.78,193.06,2019-10-21
70028,7cc6773,2019-05-31,16277.69,189.01,2019-10-21
70029,7cc6773,2019-06-30,15533.98,233.17,2019-10-21
70030,7cc6773,2019-07-31,34863.35,855.38,2019-10-21
70031,7cc6773,2019-08-31,35261.2,936.15,2019-10-21
70032,7cc6773,2019-09-30,34852.35,853.55,2019-10-21
70056,7cceace,2018-11-30,3996.78,49.03,2019-09-03
70057,7cceace,2018-12-31,5449.67,64.24,2019-09-03
70058,7cceace,2019-01-31,6345.78,78.57,2019-09-03
70059,7cceace,2019-02-28,6094.35,76.75,2019-09-03
70060,7cceace,2019-03-31,6335.34,74.84,2019-09-03
70061,7cceace,2019-04-30,7536.81,91.44,2019-09-03
70062,7cceace,2019-05-31,4703.22,58.99,2019-09-03
70063,7cceace,2019-06-30,6364.92,79.62,2019-09-03
70064,7cceace,2019-07-31,5059.05,59.91,2019-09-03
70065,7cceace,2019-08-31,6214.41,74.7,2019-09-03
70066,7ccff15,2018-12-31,15401.57,225.2,2019-10-16
70067,7ccff15,2019-01-31,4692.52,70.9,2019-10-16
70068,7ccff15,2019-02-28,6021.35,89.31,2019-10-16
70069,7ccff15,2019-03-31,6689.99,101.83,2019-10-16
70070,7ccff15,2019-04-30,5120.99,71.22,2019-10-16
70071,7ccff15,2019-05-31,8462.21,125.96,2019-10-16
70072,7ccff15,2019-06-30,7633.6,115.77,2019-10-16
70073,7ccff15,2019-07-31,6663.07,103.74,2019-10-16
70074,7ccff15,2019-08-31,5968.11,86.01,2019-10-16
70075,7ccff15,2019-09-30,4880.53,74.75,2019-10-16
70076,7cd7a99,2018-10-31,12606.47,173.14,2019-10-24
70077,7cd7a99,2018-11-30,11289.03,160.59,2019-10-24
70078,7cd7a99,2018-12-31,28663.69,387.88,2019-10-24
70079,7cd7a99,2019-01-31,7324.23,100.66,2019-10-24
70080,7cd7a99,2019-02-28,7790.33,105.98,2019-10-24
70081,7cd7a99,2019-03-31,10829.58,137.09,2019-10-24
70082,7cd7a99,2019-04-30,7425.18,98.96,2019-10-24
70083,7cd7a99,2019-05-31,10464.87,141.0,2019-10-24
70084,7cd7a99,2019-06-30,9611.67,130.05,2019-10-24
70085,7cd7a99,2019-07-31,11871.41,158.96,2019-10-24
70086,7cd7a99,2019-08-31,10712.61,144.69,2019-10-24
70087,7cd7a99,2019-09-30,9231.14,126.53,2019-10-24
70088,7cd7df9,2018-10-31,40133.81,612.88,2019-10-08
70089,7cd7df9,2018-11-30,68415.41,1036.55,2019-10-08
70090,7cd7df9,2018-12-31,69597.76,1026.01,2019-10-08
70091,7cd7df9,2019-01-31,73146.38,1105.77,2019-10-08
70092,7cd7df9,2019-02-28,71773.79,1070.49,2019-10-08
70093,7cd7df9,2019-03-31,74346.39,1081.65,2019-10-08
70094,7cd7df9,2019-04-30,73311.69,1073.17,2019-10-08
70095,7cd7df9,2019-05-31,66588.84,969.89,2019-10-08
70096,7cd7df9,2019-06-30,62377.3,629.65,2019-10-08
70097,7cd7df9,2019-07-31,64885.94,658.11,2019-10-08
70098,7cd7df9,2019-08-31,68315.09,437.03,2019-10-08
70099,7cd7df9,2019-09-30,64750.91,366.73,2019-10-08
70124,7ce36ec,2019-01-31,2145.33,13.15,2019-10-07
70125,7ce36ec,2019-02-28,20608.21,128.4,2019-10-07
70126,7ce36ec,2019-03-31,31335.62,288.72,2019-10-07
70127,7ce36ec,2019-04-30,22751.2,138.16,2019-10-07
70128,7ce36ec,2019-05-31,23376.13,144.69,2019-10-07
70129,7ce36ec,2019-06-30,31300.99,190.21,2019-10-07
70130,7ce36ec,2019-07-31,33994.15,197.55,2019-10-07
70131,7ce36ec,2019-08-31,36176.24,225.81,2019-10-07
70132,7ce36ec,2019-09-30,27262.29,151.08,2019-10-07
70133,7ceff29,2019-03-31,3279.35,43.87,2019-10-16
70134,7ceff29,2019-04-30,8840.92,119.41,2019-10-16
70135,7ceff29,2019-05-31,10510.84,141.3,2019-10-16
70136,7ceff29,2019-06-30,10109.02,137.67,2019-10-16
70137,7ceff29,2019-07-31,24139.5,327.8,2019-10-16
70138,7ceff29,2019-08-31,26087.61,326.42,2019-10-16
70139,7ceff29,2019-09-30,10571.0,131.44,2019-10-16
70140,7cefff8,2018-12-31,45424.12,734.44,2019-10-25
70141,7cefff8,2019-01-31,62959.34,992.8,2019-10-25
70142,7cefff8,2019-02-28,61999.36,990.66,2019-10-25
70143,7cefff8,2019-03-31,43960.42,699.71,2019-10-25
70144,7cefff8,2019-04-30,24564.32,391.01,2019-10-25
70145,7cefff8,2019-05-31,21963.62,359.0,2019-10-25
70146,7cefff8,2019-06-30,36517.06,563.21,2019-10-25
70147,7cefff8,2019-07-31,39313.2,602.63,2019-10-25
70148,7cefff8,2019-08-31,47721.01,764.52,2019-10-25
70149,7cefff8,2019-09-30,47560.38,738.66,2019-10-25
70150,7d00289,2018-09-30,9461.39,78.56,2019-09-26
70151,7d00289,2018-10-31,10345.89,111.86,2019-09-26
70152,7d00289,2018-11-30,10187.54,111.24,2019-09-26
70153,7d00289,2018-12-31,10307.66,110.95,2019-09-26
70154,7d00289,2019-01-31,9237.22,91.21,2019-09-26
70155,7d00289,2019-02-28,10739.12,109.13,2019-09-26
70156,7d00289,2019-03-31,10875.1,111.78,2019-09-26
70157,7d00289,2019-04-30,10610.48,106.35,2019-09-26
70158,7d00289,2019-05-31,11666.48,118.72,2019-09-26
70159,7d00289,2019-06-30,11862.88,124.26,2019-09-26
70160,7d00289,2019-07-31,13613.91,132.84,2019-09-26
70161,7d00289,2019-08-31,15293.62,157.67,2019-09-26
70174,7d05edc,2018-11-30,1254.63,9.33,2019-09-02
70175,7d05edc,2018-12-31,21810.03,96.54,2019-09-02
70176,7d05edc,2019-01-31,21933.14,101.6,2019-09-02
70177,7d05edc,2019-02-28,18698.52,76.73,2019-09-02
70178,7d05edc,2019-03-31,21135.61,86.51,2019-09-02
70179,7d05edc,2019-04-30,17976.74,75.68,2019-09-02
70180,7d05edc,2019-05-31,21558.57,122.75,2019-09-02
70181,7d05edc,2019-06-30,21600.54,126.48,2019-09-02
70182,7d05edc,2019-07-31,19295.9,109.96,2019-09-02
70183,7d05edc,2019-08-31,15009.37,73.66,2019-09-02
70206,7d13c9a,2019-03-31,164.43,1.97,2019-10-28
70207,7d13c9a,2019-04-30,3907.96,43.78,2019-10-28
70208,7d13c9a,2019-05-31,2756.29,23.0,2019-10-28
70209,7d13c9a,2019-06-30,1085.29,10.05,2019-10-28
70210,7d13c9a,2019-07-31,2563.79,19.49,2019-10-28
70211,7d13c9a,2019-08-31,3272.59,30.31,2019-10-28
70212,7d13c9a,2019-09-30,1965.96,17.89,2019-10-28
70213,7d196ae,2018-10-31,27612.86,319.33,2019-10-07
70214,7d196ae,2018-11-30,29015.1,337.78,2019-10-07
70215,7d196ae,2018-12-31,70822.38,768.85,2019-10-07
70216,7d196ae,2019-01-31,45800.93,404.2,2019-10-07
70217,7d196ae,2019-02-28,20905.99,215.85,2019-10-07
70218,7d196ae,2019-03-31,21770.87,294.06,2019-10-07
70219,7d196ae,2019-04-30,16121.28,187.13,2019-10-07
70220,7d196ae,2019-05-31,17416.56,195.26,2019-10-07
70221,7d196ae,2019-06-30,15375.5,158.81,2019-10-07
70222,7d196ae,2019-07-31,49304.15,297.1,2019-10-07
70223,7d196ae,2019-08-31,54534.68,343.13,2019-10-07
70224,7d196ae,2019-09-30,46231.09,304.27,2019-10-07
70237,7d218ad,2019-03-31,14065.14,179.72,2019-10-17
70238,7d218ad,2019-04-30,20493.81,218.79,2019-10-17
70239,7d218ad,2019-05-31,20194.68,206.3,2019-10-17
70240,7d218ad,2019-06-30,20234.46,203.49,2019-10-17
70241,7d218ad,2019-07-31,21389.72,216.47,2019-10-17
70242,7d218ad,2019-08-31,23761.86,245.86,2019-10-17
70243,7d218ad,2019-09-30,25466.14,255.65,2019-10-17
70256,7d2811a,2018-10-31,2870.85,45.45,2019-10-28
70257,7d2811a,2018-11-30,12273.23,213.48,2019-10-28
70258,7d2811a,2018-12-31,12913.83,202.94,2019-10-28
70259,7d2811a,2019-01-31,9230.26,145.35,2019-10-28
70260,7d2811a,2019-02-28,10559.06,166.93,2019-10-28
70261,7d2811a,2019-03-31,10465.62,169.32,2019-10-28
70262,7d2811a,2019-04-30,9916.62,156.51,2019-10-28
70263,7d2811a,2019-05-31,10053.69,157.99,2019-10-28
70264,7d2811a,2019-06-30,10463.47,167.42,2019-10-28
70265,7d2811a,2019-07-31,13787.47,226.75,2019-10-28
70266,7d2811a,2019-08-31,10566.5,171.78,2019-10-28
70267,7d2811a,2019-09-30,12262.06,205.37,2019-10-28
70268,7d36585,2019-01-31,1021.58,13.96,2019-10-04
70269,7d36585,2019-02-28,5201.87,65.25,2019-10-04
70270,7d36585,2019-03-31,5636.06,68.09,2019-10-04
70271,7d36585,2019-04-30,4677.69,56.75,2019-10-04
70272,7d36585,2019-05-31,6809.5,79.14,2019-10-04
70273,7d36585,2019-06-30,3516.51,39.16,2019-10-04
70274,7d36585,2019-07-31,5530.7,60.43,2019-10-04
70275,7d36585,2019-08-31,5685.83,56.32,2019-10-04
70276,7d36585,2019-09-30,5225.2,65.79,2019-10-04
70277,7d3cc90,2018-10-31,35851.92,363.09,2019-10-07
70278,7d3cc90,2018-11-30,31510.21,275.09,2019-10-07
70279,7d3cc90,2018-12-31,49234.26,347.95,2019-10-07
70280,7d3cc90,2019-01-31,37228.26,284.43,2019-10-07
70281,7d3cc90,2019-02-28,29243.96,211.37,2019-10-07
70282,7d3cc90,2019-03-31,31283.42,133.84,2019-10-07
70283,7d3cc90,2019-04-30,24629.35,108.98,2019-10-07
70284,7d3cc90,2019-05-31,24025.92,127.87,2019-10-07
70285,7d3cc90,2019-06-30,24857.73,146.51,2019-10-07
70286,7d3cc90,2019-07-31,31136.86,200.31,2019-10-07
70287,7d3cc90,2019-08-31,19474.78,101.63,2019-10-07
70288,7d3cc90,2019-09-30,16353.56,75.38,2019-10-07
70289,7d3decf,2019-03-31,16291.95,45.66,2019-10-16
70290,7d3decf,2019-04-30,35712.15,91.5,2019-10-16
70291,7d3decf,2019-05-31,39765.86,181.58,2019-10-16
70292,7d3decf,2019-06-30,35142.08,156.75,2019-10-16
70293,7d3decf,2019-07-31,32738.38,143.42,2019-10-16
70294,7d3decf,2019-08-31,34177.16,147.63,2019-10-16
70295,7d3decf,2019-09-30,35049.02,145.64,2019-10-16
70308,7d40b5d,2018-10-31,11888.03,155.55,2019-10-25
70309,7d40b5d,2018-11-30,23731.0,387.96,2019-10-25
70310,7d40b5d,2018-12-31,50336.64,567.37,2019-10-25
70311,7d40b5d,2019-01-31,29265.46,331.56,2019-10-25
70312,7d40b5d,2019-02-28,42700.46,323.73,2019-10-25
70313,7d40b5d,2019-03-31,53311.86,437.21,2019-10-25
70314,7d40b5d,2019-04-30,38758.94,283.87,2019-10-25
70315,7d40b5d,2019-05-31,38346.99,277.48,2019-10-25
70316,7d40b5d,2019-06-30,36784.64,241.89,2019-10-25
70317,7d40b5d,2019-07-31,39974.32,261.86,2019-10-25
70318,7d40b5d,2019-08-31,49595.83,376.18,2019-10-25
70319,7d40b5d,2019-09-30,32770.01,232.44,2019-10-25
70320,7d46a09,2019-01-31,5471.41,66.92,2019-10-08
70321,7d46a09,2019-02-28,21440.11,274.12,2019-10-08
70322,7d46a09,2019-03-31,24277.78,313.45,2019-10-08
70323,7d46a09,2019-04-30,23914.85,277.67,2019-10-08
70324,7d46a09,2019-05-31,17210.91,190.33,2019-10-08
70325,7d46a09,2019-06-30,28090.46,269.8,2019-10-08
70326,7d46a09,2019-07-31,31978.07,315.75,2019-10-08
70327,7d46a09,2019-08-31,16838.28,195.96,2019-10-08
70328,7d46a09,2019-09-30,20134.96,237.74,2019-10-08
70329,7d47cb4,2019-02-28,65.25,0.36,2019-10-02
70330,7d47cb4,2019-03-31,5710.42,82.0,2019-10-02
70331,7d47cb4,2019-04-30,6049.11,80.53,2019-10-02
70332,7d47cb4,2019-05-31,8062.3,112.68,2019-10-02
70333,7d47cb4,2019-06-30,5836.83,67.53,2019-10-02
70334,7d47cb4,2019-07-31,9983.82,101.0,2019-10-02
70335,7d47cb4,2019-08-31,17321.71,203.48,2019-10-02
70336,7d47cb4,2019-09-30,18789.81,234.22,2019-10-02
70337,7d49168,2019-03-31,598.6,6.59,2019-10-28
70338,7d49168,2019-04-30,10643.39,270.14,2019-10-28
70339,7d49168,2019-05-31,8175.86,101.14,2019-10-28
70340,7d49168,2019-06-30,7875.36,87.78,2019-10-28
70341,7d49168,2019-07-31,12531.88,181.05,2019-10-28
70342,7d49168,2019-08-31,18586.64,333.57,2019-10-28
70343,7d49168,2019-09-30,16301.3,239.7,2019-10-28
70344,7d54520,2019-03-31,215.33,2.05,2019-10-23
70345,7d54520,2019-04-30,1975.87,16.04,2019-10-23
70346,7d54520,2019-05-31,1877.11,15.43,2019-10-23
70347,7d54520,2019-06-30,2467.32,20.86,2019-10-23
70348,7d54520,2019-07-31,1761.32,13.85,2019-10-23
70349,7d54520,2019-08-31,1477.09,11.63,2019-10-23
70350,7d54520,2019-09-30,2151.77,25.72,2019-10-23
70351,7d56cc2,2018-11-30,3823.91,40.07,2019-09-03
70352,7d56cc2,2018-12-31,13534.76,133.51,2019-09-03
70353,7d56cc2,2019-01-31,10543.7,97.32,2019-09-03
70354,7d56cc2,2019-02-28,9038.91,94.94,2019-09-03
70355,7d56cc2,2019-03-31,11335.01,116.87,2019-09-03
70356,7d56cc2,2019-04-30,11236.34,103.83,2019-09-03
70357,7d56cc2,2019-05-31,10755.52,116.74,2019-09-03
70358,7d56cc2,2019-06-30,11468.51,119.94,2019-09-03
70359,7d56cc2,2019-07-31,13613.35,130.96,2019-09-03
70360,7d56cc2,2019-08-31,14901.78,150.85,2019-09-03
70385,7d5f11b,2018-10-31,70236.94,766.7,2019-10-17
70386,7d5f11b,2018-11-30,157952.8,1615.31,2019-10-17
70387,7d5f11b,2018-12-31,164127.95,1763.08,2019-10-17
70388,7d5f11b,2019-01-31,106664.77,1176.3,2019-10-17
70389,7d5f11b,2019-02-28,103635.08,1115.72,2019-10-17
70390,7d5f11b,2019-03-31,108386.6,1164.53,2019-10-17
70391,7d5f11b,2019-04-30,98758.75,1070.12,2019-10-17
70392,7d5f11b,2019-05-31,115083.68,1335.62,2019-10-17
70393,7d5f11b,2019-06-30,131045.63,1561.65,2019-10-17
70394,7d5f11b,2019-07-31,108214.96,1208.41,2019-10-17
70395,7d5f11b,2019-08-31,110750.87,1222.88,2019-10-17
70396,7d5f11b,2019-09-30,87801.2,974.92,2019-10-17
70397,7d66077,2018-09-30,14276.15,112.83,2019-09-13
70398,7d66077,2018-10-31,14151.0,142.09,2019-09-13
70399,7d66077,2018-11-30,19330.43,185.78,2019-09-13
70400,7d66077,2018-12-31,22167.77,394.94,2019-09-13
70401,7d66077,2019-01-31,33466.79,559.33,2019-09-13
70402,7d66077,2019-02-28,20496.08,379.81,2019-09-13
70403,7d66077,2019-03-31,17170.14,319.48,2019-09-13
70404,7d66077,2019-04-30,15695.57,282.45,2019-09-13
70405,7d66077,2019-05-31,18268.84,331.58,2019-09-13
70406,7d66077,2019-06-30,17993.31,292.91,2019-09-13
70407,7d66077,2019-07-31,20149.22,311.2,2019-09-13
70408,7d66077,2019-08-31,22473.16,348.45,2019-09-13
70409,7d6b351,2019-01-31,2475.15,50.98,2019-10-02
70410,7d6b351,2019-02-28,5785.5,128.8,2019-10-02
70411,7d6b351,2019-03-31,5072.1,129.49,2019-10-02
70412,7d6b351,2019-04-30,9837.96,231.72,2019-10-02
70413,7d6b351,2019-05-31,8204.1,169.7,2019-10-02
70414,7d6b351,2019-06-30,9665.7,230.98,2019-10-02
70415,7d6b351,2019-07-31,13076.1,289.69,2019-10-02
70416,7d6b351,2019-08-31,9635.25,186.14,2019-10-02
70417,7d6b351,2019-09-30,15120.03,320.08,2019-10-02
70418,7d6c2a1,2018-11-30,1095.63,17.71,2019-09-26
70419,7d6c2a1,2018-12-31,2802.27,37.99,2019-09-26
70420,7d6c2a1,2019-01-31,2858.12,38.96,2019-09-26
70421,7d6c2a1,2019-02-28,3112.15,47.03,2019-09-26
70422,7d6c2a1,2019-03-31,1064.0,12.17,2019-09-26
70423,7d6c2a1,2019-04-30,2430.83,34.88,2019-09-26
70424,7d6c2a1,2019-05-31,1551.92,19.06,2019-09-26
70425,7d6c2a1,2019-06-30,1925.53,26.25,2019-09-26
70426,7d6c2a1,2019-07-31,2403.14,29.62,2019-09-26
70427,7d6c2a1,2019-08-31,2704.61,36.37,2019-09-26
70428,7d7165e,2019-02-28,7657.77,35.14,2019-10-23
70429,7d7165e,2019-03-31,16562.36,68.83,2019-10-23
70430,7d7165e,2019-04-30,9930.79,40.58,2019-10-23
70431,7d7165e,2019-05-31,14078.04,50.98,2019-10-23
70432,7d7165e,2019-06-30,23000.49,98.62,2019-10-23
70433,7d7165e,2019-07-31,31076.8,128.63,2019-10-23
70434,7d7165e,2019-08-31,36678.22,163.69,2019-10-23
70435,7d7165e,2019-09-30,16257.69,89.28,2019-10-23
70436,7d72d26,2018-09-30,31460.18,425.38,2019-09-20
70437,7d72d26,2018-10-31,16231.87,180.41,2019-09-20
70438,7d72d26,2018-11-30,22768.26,278.42,2019-09-20
70439,7d72d26,2018-12-31,19997.95,153.96,2019-09-20
70440,7d72d26,2019-01-31,32366.67,261.61,2019-09-20
70441,7d72d26,2019-02-28,15912.8,122.52,2019-09-20
70442,7d72d26,2019-03-31,24876.08,170.64,2019-09-20
70443,7d72d26,2019-04-30,20836.06,139.35,2019-09-20
70444,7d72d26,2019-05-31,37151.04,316.7,2019-09-20
70445,7d72d26,2019-06-30,32695.32,328.66,2019-09-20
70446,7d72d26,2019-07-31,45950.37,605.13,2019-09-20
70447,7d72d26,2019-08-31,28129.99,363.51,2019-09-20
70448,7d786fd,2018-11-30,1848.55,24.82,2019-10-28
70449,7d786fd,2018-12-31,3945.25,47.35,2019-10-28
70450,7d786fd,2019-01-31,2306.55,24.68,2019-10-28
70451,7d786fd,2019-02-28,954.78,9.94,2019-10-28
70452,7d786fd,2019-03-31,2660.02,32.32,2019-10-28
70453,7d786fd,2019-04-30,2572.06,30.17,2019-10-28
70454,7d786fd,2019-05-31,1793.07,20.87,2019-10-28
70455,7d786fd,2019-06-30,15607.38,330.07,2019-10-28
70456,7d786fd,2019-07-31,7415.18,68.92,2019-10-28
70457,7d786fd,2019-08-31,9617.33,142.49,2019-10-28
70458,7d786fd,2019-09-30,9228.12,82.59,2019-10-28
70459,7d8038c,2019-01-31,10565.78,56.2,2019-10-25
70460,7d8038c,2019-02-28,12568.54,147.21,2019-10-25
70461,7d8038c,2019-03-31,13577.37,153.3,2019-10-25
70462,7d8038c,2019-04-30,13493.84,148.23,2019-10-25
70463,7d8038c,2019-05-31,14366.62,155.95,2019-10-25
70464,7d8038c,2019-06-30,15054.3,167.32,2019-10-25
70465,7d8038c,2019-07-31,20299.11,215.31,2019-10-25
70466,7d8038c,2019-08-31,20239.89,148.9,2019-10-25
70467,7d8038c,2019-09-30,20994.52,157.86,2019-10-25
70468,7d874aa,2018-09-30,9931.05,95.85,2019-09-16
70469,7d874aa,2018-10-31,10582.68,131.63,2019-09-16
70470,7d874aa,2018-11-30,10780.78,115.85,2019-09-16
70471,7d874aa,2018-12-31,6768.6,83.48,2019-09-16
70472,7d874aa,2019-01-31,10078.08,119.5,2019-09-16
70473,7d874aa,2019-02-28,7330.23,76.71,2019-09-16
70474,7d874aa,2019-03-31,8721.77,101.68,2019-09-16
70475,7d874aa,2019-04-30,8285.91,96.72,2019-09-16
70476,7d874aa,2019-05-31,9529.98,115.2,2019-09-16
70477,7d874aa,2019-06-30,8147.54,109.94,2019-09-16
70478,7d874aa,2019-07-31,9715.99,99.75,2019-09-16
70479,7d874aa,2019-08-31,10279.92,121.74,2019-09-16
70480,7d8767a,2019-04-30,565.5,6.35,2019-10-31
70481,7d8767a,2019-05-31,2505.67,31.26,2019-10-31
70482,7d8767a,2019-06-30,10956.26,148.5,2019-10-31
70483,7d8767a,2019-07-31,9634.38,122.14,2019-10-31
70484,7d8767a,2019-08-31,9552.59,129.75,2019-10-31
70485,7d8767a,2019-09-30,6826.01,92.26,2019-10-31
70520,7d9451b,2018-10-31,7768.88,74.38,2019-10-15
70521,7d9451b,2018-11-30,18468.62,163.91,2019-10-15
70522,7d9451b,2018-12-31,20710.26,172.81,2019-10-15
70523,7d9451b,2019-01-31,42878.82,431.89,2019-10-15
70524,7d9451b,2019-02-28,40954.29,360.54,2019-10-15
