,client_id,mes,total_rav_,margem_rav_,duration_rav_,tipo_rav_,data_de_desembolso_
50598,611c8ce,2019-06-30,5614.45,173.59,52.71,1,2019-10-23
50599,611c8ce,2019-07-31,6182.94,191.15,52.7,1,2019-10-23
50600,611c8ce,2019-08-31,4758.99,127.21,45.57,1,2019-10-23
50601,611c8ce,2019-09-30,4256.99,122.82,49.18,1,2019-10-23
50626,6138a6c,2019-04-30,2934.22,182.92,42.65,1,2019-10-31
50627,6138a6c,2019-05-31,10612.4,1530.34,98.66,1,2019-10-31
50628,6138a6c,2019-06-30,4088.16,302.9,50.69,1,2019-10-31
50629,6138a6c,2019-07-31,2296.94,148.69,44.29,1,2019-10-31
50630,6138a6c,2019-08-31,9961.99,1100.2,75.56,1,2019-10-31
50631,6138a6c,2019-09-30,8017.89,589.39,50.29,1,2019-10-31
50644,6151325,2018-10-31,13178.35,696.37,30.97,2,2019-10-24
50645,6151325,2018-11-30,8247.13,422.65,30.04,2,2019-10-24
50646,6151325,2018-12-31,11107.22,630.18,33.26,2,2019-10-24
50647,6151325,2019-01-31,14923.17,1049.21,41.21,2,2019-10-24
50648,6151325,2019-03-31,47760.06,1907.28,23.41,2,2019-10-24
50649,6151325,2019-04-30,7072.03,363.84,30.16,2,2019-10-24
50650,6151325,2019-05-31,6680.8,333.54,29.26,2,2019-10-24
50651,6151325,2019-06-30,6799.34,283.58,24.45,2,2019-10-24
50652,6151325,2019-07-31,5296.14,263.36,32.43,1,2019-10-24
50653,6151325,2019-08-31,6760.89,320.8,31.42,1,2019-10-24
50654,6151325,2019-09-30,5342.31,236.43,30.28,1,2019-10-24
50655,615aa33,2018-10-31,1188.76,36.24,21.48,1,2019-10-07
50656,615aa33,2018-11-30,1315.77,41.14,22.06,1,2019-10-07
50657,615aa33,2018-12-31,1322.28,40.04,21.3,1,2019-10-07
50658,615aa33,2019-01-31,965.66,27.77,20.18,1,2019-10-07
50659,615aa33,2019-02-28,1369.39,40.87,20.91,1,2019-10-07
50660,615aa33,2019-03-31,568.3,17.86,21.93,1,2019-10-07
50661,615aa33,2019-04-30,888.92,24.0,18.65,1,2019-10-07
50662,615aa33,2019-05-31,3249.03,107.61,23.23,1,2019-10-07
50663,615aa33,2019-06-30,7191.57,245.79,24.34,1,2019-10-07
50664,615aa33,2019-07-31,8094.26,270.58,23.9,1,2019-10-07
50665,615aa33,2019-08-31,9658.95,323.34,23.66,1,2019-10-07
50666,615aa33,2019-09-30,7523.17,263.16,24.86,1,2019-10-07
50679,6177fbf,2018-10-31,1745.43,166.18,54.1,2,2019-09-25
50680,6177fbf,2018-11-30,7534.59,669.23,50.47,2,2019-09-25
50681,6177fbf,2018-12-31,4502.92,551.65,69.62,2,2019-09-25
50682,6177fbf,2019-01-31,11300.11,1189.33,59.81,2,2019-09-25
50683,6177fbf,2019-02-28,1614.61,107.26,37.75,2,2019-09-25
50684,6177fbf,2019-03-31,1969.82,169.59,48.92,2,2019-09-25
50685,6177fbf,2019-04-30,15552.14,1400.88,55.84,2,2019-09-25
50686,6177fbf,2019-05-31,9134.72,632.1,48.81,2,2019-09-25
50687,6177fbf,2019-06-30,9718.26,750.44,54.47,2,2019-09-25
50688,6177fbf,2019-07-31,13772.71,672.57,34.45,2,2019-09-25
50689,6177fbf,2019-08-31,4721.35,465.2,69.5,2,2019-09-25
50690,6179a37,2018-09-30,10322.57,361.14,25.11,1,2019-09-10
50691,6179a37,2018-10-31,12277.48,425.06,24.85,1,2019-09-10
50692,6179a37,2018-11-30,8515.56,295.64,24.92,1,2019-09-10
50693,6179a37,2018-12-31,7774.66,270.95,25.02,1,2019-09-10
50694,6179a37,2019-01-31,8656.32,302.3,25.07,1,2019-09-10
50695,6179a37,2019-02-28,7266.83,256.89,25.37,1,2019-09-10
50696,6179a37,2019-03-31,6080.51,209.8,24.77,1,2019-09-10
50697,6179a37,2019-04-30,6647.02,230.8,24.92,1,2019-09-10
50698,6179a37,2019-05-31,7051.98,245.74,25.01,1,2019-09-10
50699,6179a37,2019-06-30,5546.22,192.8,24.95,1,2019-09-10
50700,6179a37,2019-07-31,5324.41,186.15,25.09,1,2019-09-10
50701,6179a37,2019-08-31,6445.16,225.33,25.09,1,2019-09-10
50746,618149b,2019-03-31,2017.27,37.76,25.53,1,2019-10-24
50747,618149b,2019-04-30,13852.85,256.37,25.24,1,2019-10-24
50748,618149b,2019-05-31,18341.41,352.18,26.19,1,2019-10-24
50749,618149b,2019-06-30,19927.45,371.37,25.42,1,2019-10-24
50750,618149b,2019-07-31,25476.69,479.94,25.69,1,2019-10-24
50751,618149b,2019-08-31,28529.15,535.11,25.58,1,2019-10-24
50752,618149b,2019-09-30,32568.88,643.43,25.18,1,2019-10-24
50753,6181f44,2018-10-31,9944.56,660.22,45.42,1,2019-10-28
50754,6181f44,2018-11-30,4929.17,288.19,40.0,1,2019-10-28
50755,6181f44,2018-12-31,8689.21,612.63,48.24,1,2019-10-28
50756,6181f44,2019-01-31,6386.27,447.45,47.94,1,2019-10-28
50757,6181f44,2019-02-28,6158.51,318.96,35.43,1,2019-10-28
50758,6181f44,2019-03-31,1720.99,227.22,90.33,1,2019-10-28
50759,6181f44,2019-04-30,3440.85,247.58,49.23,1,2019-10-28
50760,6181f44,2019-05-31,4002.09,243.99,41.71,1,2019-10-28
50761,6181f44,2019-06-30,7414.34,503.42,46.45,1,2019-10-28
50762,6181f44,2019-07-31,7728.52,475.34,42.08,1,2019-10-28
50763,6181f44,2019-08-31,6326.12,395.43,42.77,1,2019-10-28
50764,6181f44,2019-09-30,1273.92,56.97,30.6,1,2019-10-28
50765,61877d1,2018-10-31,2493.64,106.6,25.06,1,2019-10-28
50766,61877d1,2018-11-30,1940.36,83.43,25.2,1,2019-10-28
50767,61877d1,2018-12-31,2355.18,100.7,25.06,1,2019-10-28
50768,61877d1,2019-01-31,637.52,27.43,25.22,1,2019-10-28
50769,61877d1,2019-02-28,1320.2,57.01,25.31,1,2019-10-28
50770,61877d1,2019-03-31,2353.06,99.39,24.76,1,2019-10-28
50771,61877d1,2019-04-30,2530.51,107.29,24.85,1,2019-10-28
50772,61877d1,2019-05-31,2146.26,92.01,25.13,1,2019-10-28
50773,61877d1,2019-06-30,2282.52,97.51,25.04,1,2019-10-28
50774,61877d1,2019-07-31,2708.53,115.75,25.05,1,2019-10-28
50775,61877d1,2019-08-31,2154.26,92.31,25.12,1,2019-10-28
50776,61877d1,2019-09-30,2030.73,86.38,24.93,1,2019-10-28
50777,61a95da,2018-10-31,3851.37,94.77,25.42,1,2019-10-28
50778,61a95da,2018-11-30,5582.07,136.18,25.2,1,2019-10-28
50779,61a95da,2018-12-31,24341.34,1360.31,57.74,1,2019-10-28
50780,61a95da,2019-01-31,15903.66,754.1,48.99,1,2019-10-28
50781,61a95da,2019-02-28,19233.27,860.93,46.25,1,2019-10-28
50782,61a95da,2019-03-31,9969.43,339.39,35.17,1,2019-10-28
50783,61a95da,2019-04-30,8056.56,193.42,24.8,1,2019-10-28
50784,61a95da,2019-05-31,20947.64,558.37,27.54,1,2019-10-28
50785,61a95da,2019-06-30,12416.84,444.07,36.95,1,2019-10-28
50786,61a95da,2019-07-31,24686.76,1046.49,43.8,1,2019-10-28
50787,61a95da,2019-08-31,22119.02,1056.51,49.35,1,2019-10-28
50788,61a95da,2019-09-30,19384.17,475.75,25.36,1,2019-10-28
50789,61aeb03,2018-09-30,19729.77,581.11,31.71,1,2019-09-18
50790,61aeb03,2018-10-31,23245.91,959.63,44.45,1,2019-09-18
50791,61aeb03,2018-11-30,14896.38,542.17,39.19,1,2019-09-18
50792,61aeb03,2018-12-31,21192.92,711.46,36.14,1,2019-09-18
50793,61aeb03,2019-01-31,14845.79,393.06,28.51,1,2019-09-18
50794,61aeb03,2019-02-28,16108.79,732.77,48.98,1,2019-09-18
50795,61aeb03,2019-03-31,11028.63,272.85,26.64,1,2019-09-18
50796,61aeb03,2019-04-30,14171.56,506.28,38.46,1,2019-09-18
50797,61aeb03,2019-05-31,7374.15,189.54,27.67,1,2019-09-18
50798,61aeb03,2019-06-30,6134.26,160.37,28.15,1,2019-09-18
50799,61aeb03,2019-07-31,10048.82,234.28,25.1,1,2019-09-18
50800,61aeb03,2019-08-31,4955.95,115.21,25.03,1,2019-09-18
50832,61bb904,2019-02-28,1176.42,59.06,26.89,1,2019-10-10
50833,61bb904,2019-03-31,3748.24,212.45,30.28,1,2019-10-10
50834,61bb904,2019-04-30,4621.46,296.67,34.58,1,2019-10-10
50835,61bb904,2019-05-31,2801.58,166.39,31.84,1,2019-10-10
50836,61bb904,2019-06-30,2842.3,175.13,33.37,1,2019-10-10
50837,61bb904,2019-07-31,6703.7,411.12,33.32,1,2019-10-10
50838,61bb904,2019-08-31,3893.21,308.27,42.25,1,2019-10-10
50839,61bb904,2019-09-30,4516.6,272.49,32.2,1,2019-10-10
50840,61bcf5c,2019-02-28,11367.16,380.85,25.38,1,2019-09-26
50841,61bcf5c,2019-03-31,12686.81,428.57,25.59,1,2019-09-26
50842,61bcf5c,2019-04-30,14565.78,486.9,25.33,1,2019-09-26
50843,61bcf5c,2019-05-31,15658.76,522.42,25.28,1,2019-09-26
50844,61bcf5c,2019-06-30,14918.18,499.23,25.35,1,2019-09-26
50845,61bcf5c,2019-07-31,15296.84,515.24,25.52,1,2019-09-26
50846,61bcf5c,2019-08-31,20720.62,698.69,25.55,1,2019-09-26
50847,61c2ae9,2018-10-31,3424.15,225.4,45.04,1,2019-10-09
50848,61c2ae9,2018-11-30,1788.62,102.41,39.17,1,2019-10-09
50849,61c2ae9,2018-12-31,1836.4,105.09,39.15,1,2019-10-09
50850,61c2ae9,2019-01-31,4013.63,235.84,40.2,1,2019-10-09
50851,61c2ae9,2019-02-28,5474.25,352.86,46.71,1,2019-10-09
50852,61c2ae9,2019-03-31,1200.31,49.44,42.34,1,2019-10-09
50853,61c2ae9,2019-04-30,8012.02,321.23,41.22,1,2019-10-09
50854,61c2ae9,2019-05-31,1816.66,69.5,39.33,1,2019-10-09
50855,61c2ae9,2019-06-30,4828.78,217.16,46.23,1,2019-10-09
50856,61c2ae9,2019-07-31,3531.89,119.76,34.86,1,2019-10-09
50857,61c2ae9,2019-08-31,4066.57,173.78,43.93,1,2019-10-09
50858,61c2ae9,2019-09-30,4172.08,191.51,47.19,1,2019-10-09
50859,61c36b7,2018-09-30,4281.64,189.71,30.31,1,2019-09-26
50860,61c36b7,2018-10-31,4734.59,174.62,25.23,1,2019-09-26
50861,61c36b7,2018-11-30,5774.59,263.02,31.16,1,2019-09-26
50862,61c36b7,2018-12-31,8355.92,384.54,31.49,1,2019-09-26
50863,61c36b7,2019-01-31,3490.8,135.31,26.52,1,2019-09-26
50864,61c36b7,2019-02-28,4053.66,167.97,28.35,1,2019-09-26
50865,61c36b7,2019-03-31,6519.32,265.13,27.82,1,2019-09-26
50866,61c36b7,2019-04-30,5654.82,250.63,30.32,1,2019-09-26
50867,61c36b7,2019-05-31,3576.98,133.8,25.59,1,2019-09-26
50868,61c36b7,2019-06-30,6012.99,251.94,28.67,1,2019-09-26
50869,61c36b7,2019-07-31,5602.67,254.95,31.13,1,2019-09-26
50870,61c36b7,2019-08-31,5257.77,206.45,26.86,1,2019-09-26
50871,61c5525,2018-10-31,1120.04,41.34,25.25,1,2019-10-30
50872,61c5525,2018-11-30,1696.26,62.24,25.1,1,2019-10-30
50873,61c5525,2018-12-31,2284.49,85.14,25.5,1,2019-10-30
50874,61c5525,2019-01-31,2999.56,110.47,25.2,1,2019-10-30
50875,61c5525,2019-02-28,3050.12,117.95,26.46,1,2019-10-30
50876,61c5525,2019-03-31,2371.91,87.64,25.28,1,2019-10-30
50877,61c5525,2019-04-30,2882.8,106.85,25.36,1,2019-10-30
50878,61c5525,2019-05-31,2593.62,95.95,25.31,1,2019-10-30
50879,61c5525,2019-06-30,1962.42,71.41,24.9,1,2019-10-30
50880,61c5525,2019-07-31,2644.7,98.15,25.39,1,2019-10-30
50881,61c5525,2019-08-31,3081.6,113.04,25.1,1,2019-10-30
50882,61c5525,2019-09-30,2603.03,95.06,24.99,1,2019-10-30
50883,61c5f4f,2018-09-30,5379.11,452.77,57.4,1,2019-09-25
50884,61c5f4f,2018-10-31,2166.55,152.43,47.98,1,2019-09-25
50885,61c5f4f,2018-11-30,2739.28,253.17,63.02,1,2019-09-25
50886,61c5f4f,2018-12-31,4300.1,329.17,52.2,1,2019-09-25
50887,61c5f4f,2019-01-31,2459.22,159.35,44.18,1,2019-09-25
50888,61c5f4f,2019-02-28,54.93,1.96,24.36,1,2019-09-25
50889,61c5f4f,2019-03-31,666.33,36.5,37.35,1,2019-09-25
50890,61c5f4f,2019-04-30,4275.21,338.37,53.97,1,2019-09-25
50891,61c5f4f,2019-05-31,6719.15,540.31,54.83,1,2019-09-25
50892,61c5f4f,2019-06-30,6718.74,508.98,51.66,1,2019-09-25
50893,61c5f4f,2019-07-31,2817.32,171.29,41.46,1,2019-09-25
50894,61c5f4f,2019-08-31,6272.5,447.05,48.6,1,2019-09-25
50895,61c878f,2018-10-31,3384.68,152.02,31.8,1,2019-10-09
50896,61c878f,2018-11-30,3504.83,175.73,34.52,1,2019-10-09
50897,61c878f,2018-12-31,1490.84,39.84,19.6,1,2019-10-09
50898,61c878f,2019-01-31,4742.3,234.03,34.43,1,2019-10-09
50899,61c878f,2019-02-28,9768.27,268.12,18.78,2,2019-10-09
50900,61c878f,2019-03-31,9742.62,684.06,48.04,2,2019-10-09
50901,61c878f,2019-04-30,11093.16,770.04,47.49,2,2019-10-09
50902,61c878f,2019-05-31,4910.56,249.67,34.79,2,2019-10-09
50903,61c878f,2019-06-30,5863.27,404.42,47.19,2,2019-10-09
50904,61c878f,2019-07-31,13357.47,918.58,48.24,1,2019-10-09
50905,61c878f,2019-08-31,10789.94,787.4,57.64,1,2019-10-09
50906,61c878f,2019-09-30,12165.27,830.32,53.91,1,2019-10-09
50907,61cb33b,2018-09-30,4272.6,186.22,23.65,2,2019-09-30
50908,61cb33b,2018-10-31,8499.87,348.58,22.25,2,2019-09-30
50909,61cb33b,2018-11-30,5757.53,257.71,24.29,2,2019-09-30
50910,61cb33b,2018-12-31,6237.78,285.53,24.84,2,2019-09-30
50911,61cb33b,2019-01-31,4196.69,148.79,23.59,1,2019-09-30
50912,61cb33b,2019-02-28,7337.09,318.17,30.72,1,2019-09-30
50913,61cb33b,2019-03-31,6390.39,241.9,23.15,1,2019-09-30
50914,61cb33b,2019-04-30,10412.6,368.57,24.22,1,2019-09-30
50915,61cb33b,2019-05-31,10964.33,409.12,24.81,1,2019-09-30
50916,61cb33b,2019-06-30,10885.03,399.08,24.13,1,2019-09-30
50917,61cb33b,2019-07-31,9925.54,392.68,24.93,1,2019-09-30
50918,61cb33b,2019-08-31,8262.85,317.2,24.65,1,2019-09-30
50919,61cba0d,2018-09-30,6246.06,225.92,31.62,1,2019-09-26
50920,61cba0d,2018-10-31,7688.68,258.26,29.37,1,2019-09-26
50921,61cba0d,2018-11-30,6098.97,202.34,29.0,1,2019-09-26
50922,61cba0d,2018-12-31,7527.46,247.37,28.73,1,2019-09-26
50923,61cba0d,2019-01-31,4549.26,169.04,32.48,1,2019-09-26
50924,61cba0d,2019-02-28,6068.77,220.19,31.72,1,2019-09-26
50925,61cba0d,2019-03-31,5885.83,189.65,29.72,1,2019-09-26
50926,61cba0d,2019-04-30,7694.49,278.14,34.39,1,2019-09-26
50927,61cba0d,2019-05-31,5486.96,159.08,29.7,1,2019-09-26
50928,61cba0d,2019-06-30,4106.05,119.11,31.23,1,2019-09-26
50929,61cba0d,2019-07-31,5914.51,165.76,30.18,1,2019-09-26
50930,61cba0d,2019-08-31,6557.15,196.33,32.24,1,2019-09-26
50931,61cc4b9,2018-10-31,6473.8,401.64,42.45,1,2019-10-30
50932,61cc4b9,2018-11-30,8349.95,495.08,40.57,1,2019-10-30
50933,61cc4b9,2018-12-31,4441.74,281.86,43.42,1,2019-10-30
50934,61cc4b9,2019-01-31,7634.94,545.74,48.9,1,2019-10-30
50935,61cc4b9,2019-02-28,8983.69,593.15,45.17,1,2019-10-30
50936,61cc4b9,2019-03-31,5448.23,363.26,45.62,1,2019-10-30
50937,61cc4b9,2019-04-30,6219.24,424.05,46.65,1,2019-10-30
50938,61cc4b9,2019-05-31,8537.57,523.0,41.91,1,2019-10-30
50939,61cc4b9,2019-06-30,6989.37,489.61,47.93,1,2019-10-30
50940,61cc4b9,2019-07-31,7390.78,492.06,45.55,1,2019-10-30
50941,61cc4b9,2019-08-31,7982.95,533.29,45.7,1,2019-10-30
50942,61cc4b9,2019-09-30,6644.15,434.21,44.71,1,2019-10-30
50955,61d908a,2018-10-31,3825.06,222.65,39.75,1,2019-09-09
50956,61d908a,2018-11-30,7331.41,500.3,52.25,1,2019-09-09
50957,61d908a,2018-12-31,5964.93,314.81,47.15,1,2019-09-09
50958,61d908a,2019-01-31,4091.96,201.42,43.97,1,2019-09-09
50959,61d908a,2019-02-28,5398.78,281.69,46.61,1,2019-09-09
50960,61d908a,2019-03-31,4737.34,250.19,47.18,1,2019-09-09
50961,61d908a,2019-04-30,4280.49,215.5,44.97,1,2019-09-09
50962,61d908a,2019-05-31,5588.99,425.0,67.93,1,2019-09-09
50963,61d908a,2019-06-30,6022.7,282.77,41.94,1,2019-09-09
50964,61d908a,2019-07-31,6670.87,226.78,30.37,1,2019-09-09
50965,61d908a,2019-08-31,7322.44,325.79,39.74,1,2019-09-09
50978,61e4cae,2018-10-31,746.16,21.92,31.64,1,2019-09-20
50979,61e4cae,2018-11-30,21064.34,764.75,39.09,1,2019-09-20
50980,61e4cae,2018-12-31,43248.55,1703.13,42.4,1,2019-09-20
50981,61e4cae,2019-01-31,37146.08,1248.84,36.2,1,2019-09-20
50982,61e4cae,2019-02-28,21293.81,775.49,39.21,1,2019-09-20
50983,61e4cae,2019-03-31,32691.63,1062.66,35.0,1,2019-09-20
50984,61e4cae,2019-04-30,40252.55,1233.39,32.99,1,2019-09-20
50985,61e4cae,2019-05-31,29463.27,942.54,34.44,1,2019-09-20
50986,61e4cae,2019-06-30,35285.65,1139.07,34.76,1,2019-09-20
50987,61e4cae,2019-07-31,32326.75,1052.92,35.07,1,2019-09-20
50988,61e4cae,2019-08-31,22370.26,819.22,39.43,1,2019-09-20
51001,61f31b4,2018-10-31,8664.9,583.91,52.02,1,2019-09-25
51002,61f31b4,2018-11-30,4982.58,283.43,43.91,1,2019-09-25
51003,61f31b4,2018-12-31,7880.2,452.66,41.04,1,2019-09-25
51004,61f31b4,2019-01-31,6141.07,354.53,41.17,1,2019-09-25
51005,61f31b4,2019-02-28,7823.15,537.28,45.15,1,2019-09-25
51006,61f31b4,2019-03-31,7819.17,733.84,56.47,2,2019-09-25
51007,61f31b4,2019-04-30,13693.69,973.98,51.23,1,2019-09-25
51008,61f31b4,2019-05-31,12307.05,1140.03,57.48,1,2019-09-25
51009,61f31b4,2019-06-30,16485.53,2147.94,78.39,2,2019-09-25
51010,61f31b4,2019-07-31,9485.52,627.81,46.12,1,2019-09-25
51011,61f31b4,2019-08-31,12392.7,1062.75,52.72,1,2019-09-25
51012,61f4fbc,2018-09-30,2865.07,79.39,17.71,2,2019-09-05
51013,61f4fbc,2018-10-31,3265.76,73.04,14.3,2,2019-09-05
51014,61f4fbc,2018-11-30,4629.58,85.26,11.77,2,2019-09-05
51015,61f4fbc,2018-12-31,5274.76,72.75,8.82,2,2019-09-05
51016,61f4fbc,2019-01-31,14374.77,385.72,17.15,2,2019-09-05
51017,61f4fbc,2019-02-28,8102.52,282.78,22.31,2,2019-09-05
51018,61f4fbc,2019-03-31,7008.7,258.51,23.58,2,2019-09-05
51019,61f4fbc,2019-04-30,4690.83,155.19,21.15,2,2019-09-05
51020,61f4fbc,2019-05-31,5793.94,211.35,23.32,2,2019-09-05
51021,61f4fbc,2019-06-30,5485.62,206.33,24.04,2,2019-09-05
51022,61f4fbc,2019-07-31,4870.28,184.6,24.23,2,2019-09-05
51023,61f4fbc,2019-08-31,5891.7,217.68,23.62,2,2019-09-05
51024,61f6c3e,2018-12-31,2582.74,63.93,16.13,2,2019-09-25
51025,61f6c3e,2019-01-31,3757.42,104.33,17.21,2,2019-09-25
51026,61f6c3e,2019-02-28,5826.62,196.62,20.92,2,2019-09-25
51027,61f6c3e,2019-03-31,6105.11,226.9,23.04,2,2019-09-25
51028,61f6c3e,2019-04-30,7074.13,230.69,20.21,2,2019-09-25
51029,61f6c3e,2019-05-31,8297.65,298.49,23.28,1,2019-09-25
51030,61f6c3e,2019-06-30,6261.33,199.65,23.3,1,2019-09-25
51031,61f6c3e,2019-07-31,8799.66,286.8,23.45,1,2019-09-25
51032,61f6c3e,2019-08-31,6931.47,228.15,24.05,1,2019-09-25
51033,61f7d5e,2019-04-30,16401.02,491.2,25.01,1,2019-10-23
51034,61f7d5e,2019-05-31,19067.92,571.32,25.02,1,2019-10-23
51035,61f7d5e,2019-06-30,19853.31,597.05,25.11,1,2019-10-23
51036,61f7d5e,2019-07-31,20323.3,607.51,24.96,1,2019-10-23
51037,61f7d5e,2019-08-31,16926.88,509.01,25.11,1,2019-10-23
51038,61f7d5e,2019-09-30,16637.29,497.51,24.97,1,2019-10-23
51044,61fd44e,2018-09-30,2872.4,225.97,62.14,1,2019-09-26
51045,61fd44e,2018-10-31,4706.02,359.3,60.3,1,2019-09-26
51046,61fd44e,2018-11-30,6709.8,598.91,70.5,1,2019-09-26
51047,61fd44e,2018-12-31,5609.31,378.12,53.24,1,2019-09-26
51048,61fd44e,2019-01-31,3556.2,218.33,48.49,1,2019-09-26
51049,61fd44e,2019-02-28,4367.81,306.27,55.38,1,2019-09-26
51050,61fd44e,2019-03-31,3831.72,241.33,49.75,1,2019-09-26
51051,61fd44e,2019-04-30,5008.64,305.13,48.12,1,2019-09-26
51052,61fd44e,2019-05-31,6710.18,485.84,57.19,1,2019-09-26
51053,61fd44e,2019-06-30,6581.15,578.21,69.39,1,2019-09-26
51054,61fd44e,2019-07-31,6103.64,720.72,93.26,1,2019-09-26
51055,61fd44e,2019-08-31,9048.94,531.68,46.41,1,2019-09-26
51075,621324f,2018-10-31,58518.57,2977.33,65.05,2,2019-10-01
51076,621324f,2018-11-30,60540.44,3162.71,66.79,2,2019-10-01
51077,621324f,2018-12-31,51084.58,2471.65,61.86,2,2019-10-01
51078,621324f,2019-01-31,63894.76,3048.45,61.0,2,2019-10-01
51079,621324f,2019-02-28,39528.4,1945.04,62.91,2,2019-10-01
51080,621324f,2019-03-31,44871.67,2190.5,62.42,2,2019-10-01
51081,621324f,2019-04-30,56858.24,2677.6,60.21,2,2019-10-01
51082,621324f,2019-05-31,60165.03,2957.17,62.84,2,2019-10-01
51083,621324f,2019-06-30,34657.41,1552.26,57.26,2,2019-10-01
51084,621324f,2019-07-31,67039.38,3114.46,59.4,2,2019-10-01
51085,621324f,2019-08-31,55399.86,2720.8,62.79,2,2019-10-01
51086,621324f,2019-09-30,61578.85,3158.09,65.57,2,2019-10-01
51087,6219989,2019-01-31,317.54,19.48,45.13,1,2019-10-07
51088,6219989,2019-02-28,101.25,3.62,26.32,1,2019-10-07
51089,6219989,2019-03-31,75.53,4.02,39.15,1,2019-10-07
51090,6219989,2019-04-30,236.24,8.16,25.42,1,2019-10-07
51091,6219989,2019-05-31,626.06,35.41,41.63,1,2019-10-07
51092,6219989,2019-06-30,167.98,10.62,46.53,1,2019-10-07
51093,6219989,2019-07-31,724.38,29.09,29.55,1,2019-10-07
51094,6219989,2019-09-30,29.53,0.98,24.36,1,2019-10-07
51104,621a915,2018-09-30,3008.08,298.41,75.44,1,2019-09-25
51105,621a915,2018-10-31,6343.86,542.29,61.14,2,2019-09-25
51106,621a915,2018-12-31,26954.68,4290.28,113.85,2,2019-09-25
51107,621a915,2019-01-31,32436.52,3355.1,93.0,2,2019-09-25
51108,621a915,2019-02-28,23119.62,1450.1,58.32,2,2019-09-25
51109,621a915,2019-03-31,11320.24,584.02,47.97,2,2019-09-25
51110,621a915,2019-04-30,5902.07,437.31,68.9,2,2019-09-25
51111,621a915,2019-05-31,1320.39,35.52,25.01,2,2019-09-25
51112,621a915,2019-06-30,291.51,7.72,24.62,2,2019-09-25
51113,621a915,2019-07-31,33406.05,1725.41,53.09,2,2019-09-25
51114,621a915,2019-08-31,27270.35,1831.75,69.05,2,2019-09-25
51115,621f2fd,2018-12-31,1026.57,64.94,46.22,1,2019-10-31
51116,621f2fd,2019-01-31,2459.51,133.0,39.51,1,2019-10-31
51117,621f2fd,2019-02-28,1665.94,89.61,39.3,1,2019-10-31
51118,621f2fd,2019-03-31,2105.16,121.44,42.15,1,2019-10-31
51119,621f2fd,2019-04-30,2094.76,93.14,32.48,1,2019-10-31
51120,621f2fd,2019-05-31,2845.63,155.76,39.99,1,2019-10-31
51121,621f2fd,2019-06-30,3996.82,159.32,29.12,1,2019-10-31
51122,621f2fd,2019-07-31,4982.32,311.54,42.4,1,2019-10-31
51123,621f2fd,2019-08-31,4060.39,198.75,35.76,1,2019-10-31
51124,621f2fd,2019-09-30,4481.82,301.64,49.17,1,2019-10-31
51125,6226f2a,2018-10-31,11887.36,413.72,25.52,1,2019-10-16
51126,6226f2a,2018-11-30,9942.36,337.95,24.92,1,2019-10-16
51127,6226f2a,2018-12-31,11958.85,416.89,25.56,1,2019-10-16
51128,6226f2a,2019-01-31,11200.09,414.83,27.16,1,2019-10-16
51129,6226f2a,2019-02-28,9360.29,346.96,27.18,1,2019-10-16
51130,6226f2a,2019-03-31,8558.96,285.15,24.43,1,2019-10-16
51131,6226f2a,2019-04-30,9804.13,399.84,29.9,1,2019-10-16
51132,6226f2a,2019-05-31,9551.14,332.95,25.56,1,2019-10-16
51133,6226f2a,2019-06-30,6506.47,224.59,25.31,1,2019-10-16
51134,6226f2a,2019-07-31,9770.82,355.05,26.64,1,2019-10-16
51135,6226f2a,2019-08-31,11678.71,432.37,27.15,1,2019-10-16
51136,6226f2a,2019-09-30,12641.95,542.61,31.47,1,2019-10-16
51149,622d671,2019-03-31,12861.28,1657.69,87.89,2,2019-10-23
51150,622d671,2019-04-30,11506.56,1427.76,84.61,2,2019-10-23
51151,622d671,2019-05-31,22722.45,2759.32,99.57,1,2019-10-23
51152,622d671,2019-06-30,16165.45,1422.92,98.84,1,2019-10-23
51153,622d671,2019-07-31,19984.3,1337.32,91.26,1,2019-10-23
51154,622d671,2019-08-31,25101.16,1830.13,99.43,1,2019-10-23
51155,622d671,2019-09-30,21481.02,1741.5,110.56,1,2019-10-23
51156,62325f6,2019-02-28,1140.68,117.97,70.76,1,2019-10-10
51157,62325f6,2019-03-31,80.86,4.64,39.25,1,2019-10-10
51158,62325f6,2019-04-30,144.97,7.93,37.41,1,2019-10-10
51159,62325f6,2019-05-31,73.4,2.66,24.75,1,2019-10-10
51160,62325f6,2019-06-30,36.35,1.37,25.76,1,2019-10-10
51161,62325f6,2019-07-31,42.27,1.51,24.36,1,2019-10-10
51162,62325f6,2019-08-31,51.41,2.88,38.28,1,2019-10-10
51163,62325f6,2019-09-30,259.69,15.76,41.51,1,2019-10-10
51164,6234cd5,2018-10-31,4595.08,159.17,24.86,2,2019-09-02
51165,6234cd5,2018-11-30,20224.71,596.05,21.15,2,2019-09-02
51166,6234cd5,2018-12-31,14019.72,486.84,24.93,2,2019-09-02
51167,6234cd5,2019-01-31,20748.85,722.74,25.0,2,2019-09-02
51168,6234cd5,2019-02-28,19766.88,695.47,25.25,2,2019-09-02
51169,6234cd5,2019-03-31,20598.29,721.47,25.14,2,2019-09-02
51170,6234cd5,2019-04-30,20881.46,634.9,25.15,1,2019-09-02
51171,6234cd5,2019-05-31,22203.54,658.39,25.27,1,2019-09-02
